rating,title,review
5,"Huge, nice location and views","Stayed here for 3 nights for business. The hotel was big and full of amenities. So many restaurants, bars, and a spa. Only thing is that the Starbucks on the 2nd level was understaffed around 8am weekdays. There was a convention and even though the meetings provided coffee and breakfast, the line for Starbucks was extremely long. Only one person was working at the time. 3 or 4 people could have easily managed the crowd.My 2 queen corner room was very comfortable and clean. The bathroom was luxurious with the shower and roomy countertops. Finally a real bathroom rug, not a towel. Massive windows on two walls gave me fantastic views over the rooftop pool, lake, downtown etc. There was loud music in the evenings that I could hear on the 18th floor, but it stopped at a reasonable time.I would return for sure."
5,"Beautiful hotel, excellent location!","Walking distance to great restaurants, bars & shopping! Located right near the river which has a wonderful path which is great for a nice walk or run! The pool area is also very wonderful and relaxing with great views. Had a great lunch while enjoying the beautiful weather poolside."
5,Love JW,"I absolutely love JW hotels, always in great locations and with the best staff.If you're planning for a stress free vacations or a work trip environment you should consider JW as your best option for the trip"
5,Great Hotel and Staff,"I came to the JW for a conference and the hotel was a great location and the staff were great! JW has great options for restaurants, it's very spacious and the rooms were clean. Definitely will visit again for business or personal!"
4,Great location in Austin!,"Stayed here for some personal time and some business, 5 nights. Unfortunately the King Room I reserved was not available, so they game me a 2 Queen room. Staff is friendly, food is good, plenty of dining choices, nice pool area with Cabana rentals. Facilities are clean and well maintained. Only CON: I stayed on the 6th floor. 24/7, there was a mechanical clanking/grinding noise coming from under my room(the 5th floor). I told the front desk staff about it twice, never resolved. That's rough when your trying to catch up on sleep from a 2 time zone change! Overall, a very nice property."
5,Premier Customer Service! 🤩,I traveled to Austin for a conference and the JW Marriott was exceptional! I had great service from the moment I checked in until I left. Would most definitely recommend for a casual stay or Conference venue.
5,If I Could Give Ten out of Five Stars I Would,"I stayed here with a friend overnight for my birthday and then for a conference. They brought up a microwave and fridge for no extra charge, brought me a nice birthday surprise and even a Starbucks gift certificate when our coffee pot went on the blink. They were very attentive at check in and anytime we had a question and there was barely a moment before we were attended to at the front desk even though there were multiple conferences going. I love the Marriott brand to begin with, but their service was second to none.The rooftop pool on floor five was also very relaxing and a great place to stay after the conference for a couple of hours while I waited for my plane to leave.All in all, a great trip staying in the heart of downtown just a few blocks from 6th street."
5,"Clean, Friendly, Perfect Location","This was a great hotel. The JW Marriott Austin supplied everything I needed to rate a hotel 5 star - they had WONDERFUL customer service, clean rooms, clean facilities and fabulous food. The rooftop bar and pool is a great place to relax, when you aren't in a business meeting or exploring the awesome city around. I highly recommend!! I felt like I was in my ""apartment"" rather than a hotel."
3,Good hotel great staff,This hotel is in a great location. We had some hiccups with our room which the staff tried to accommodate. The service is quick.Restaurants are okay - over priced for the quality of food. I suggest eating off campus.
4,Not ADA,"Bonvoy member attending conference. Upon check-in a 2:00A, was assigned an accessible room, that was not requested. After notifying front desk, they immediately assigned a different room. Why wasn’t this my original assignment? Why wasn’t I told in the lobby, so that changes were made before moving upstairs."
3,Bad experience with mobile app on otherwise good stay,"The location and rooms were fine, but the mobile app was frustrating. I used the mobile check-in feature on the Marriott app and was informed that I would receive notification when my room was ready and would be delivered a mobile key. After arriving at the hotel, and waiting in the lobby for over 2 hours while waiting for my mobile update, I noticed that it appeared that everyone going to the desk was being issued room keys. I then waited in the line to ask an agent directly when I might be receiving my notification and electronic key from the app. The agent told me that rooms were available, and that they did not yet offer electronic keys! The app being inaccurate caused me a lost 2 hours and it would have been more had I not become impatient enough to go to the desk. More frustrating was that the person at the service desk blew it off like it was no big deal. I suggested that she report the issue so others don't have to go through the same frustration, but from her body language and the fact that she took no notes I'd be surprised if any additional action was taken."
5,Austin Weekend Conference,"Bustling hotel in the heart of downtown Austin close enough to walk to many of Austin's great reataurants, bars and entertainment. Clean, comofortable room and surprinsigly quite and restful sleep. Can be a bit pricey depending on the time of the year but a good place to stay for luxurious comfort and convenient location."
5,Game Day stay,"Very clean, updated property. Great place to stay on football game day. Location was perfect to walk to tons of bars and restaurants. I ate dinner at the Star restaurant, which was fabulous, and I had drinks at the bar, which were great as well. I would definitely stay here again."
4,Excellent stay,"The Marriot is in the center of town, on Congress Avenue just a couple of blocks from the river. The room was spotless although I was surprised it did not have a refrigerator. Lots of towels and amenities. I arrived after a night flight, got to the hotel about 9 am and they were able to give me my room right away as well as an upgrade. My only complaint is that in the restaurants and some other areas they play music and it is much too loud. It's especially bad on the pool deck; the music is so loud it's difficult to relax and converse. At the pool I asked whether the music could be turned down but was rebuffed. It's unnecessary noise pollution and turns what should be a nice peaceful afternoon outdoors into a blaring disco. In spite of all that I would return."
4,wonderful trip,"nice, clean modern hotel with great amenities. wonderful, friendly staff at front desk check in. great gym. very clean, comfortable rooms. easy check in. hotel has great, central location near stores and restaurants."
2,"No rest, no sleep, no good coffee","This hotel was a real let down. First of all it’s a nice property, if you like or don’t mind convention hotels. My main issues came once I was in the room #2628. I heard what I thought was a dog barking but later realized that it was pipe noises or some sort of mechanical noise that sounded like a dog barking. I finally got to sleep but was awakened again at 7:00 am to loud banging and what sounds like noises in the pipes next to that room. The next morning it was the same thing- early morning awakening due to these “mechanical” types of sounds that were very loud and prevented any sleep or relaxation. As if that wasn’t enough, the coffee machine is archaic and the coffee tastes like dishwater. If you want a decent cup of coffee you have to go all the way down to the lower floor and walk a mile and wait in line to pay $4.00 for a cup of coffee. I will never stay at this property again. At the Fairmont you have a Nespresso machine in each room with fresh coffee pods for a great morning coffee experience. The noise alone in this room was so awful that the terrible coffee was insult to injury. I invite the manager of this property to sleep in room 2628 and try to get any rest at all. I returned to Houston completely exhausted."
5,"First visit to Austin, will definitely return for another!","I came to Austin for a work conference at the JW Marriott Austin. I was surprised at the number of dining options in and around the hotel. Overall great stay and I look forward to coming back to such a great city and hotel, but next time - no work, just for fun!"
5,Great visit,"The service was great, the room was clean, the bed was very comfortable and we loved the sky line view. Great location for walking to shops, restaurants, Sixth street venues, etc. Would definitely stay here again the next time we are in Austin."
4,Great location!,Location is fantastic! They have great bars and restaurants inside the hotel. I recommend walking over to the Elephant Room for live jazz. It was pretty noisy even though we were on the 23rd floor. We heard a lot of sirens. But the room was comfortable and very clean.
5,"Awesome location, beautiful decor, nice conference space","I stayed with the JW for a work conference which was held on the 2nd level. The event staff was so gracious & hospitable, the food was surprisingly delicious and prepared artfully for it being banquet food (you've taught me not to judge hotel food so harshly!) The steak food for the Texas themed banquet dinner was perfect & loved the sauce.The front desk staff, I wish I could remember her name but she was from Poland I believe was informative, warm, and truly made me feel welcomed.The room view was nice, the bathroom was my favorite. I thought the room decor itself was a bit boring and plain, but the lobby, restaurants, and event space was very well done.Appreciate the late checkout and granted request for a high floor.Excited to come visit again and will definitely consider staying with your hotel!Oh one note, the bottle water you provide guests tastes like you're drinking flowers. I know this is weird but its just a weird taste and I can only compare to a floral scent."
5,Highly recommend!!!,What a treat to stay here! Beautiful rooms and incredibly helpful staff. The JW team helped our conference rub so smoothly and I would highly recommend the ATX Marriott to anyone visiting Austin for business and/or pleasure.
4,Excellent overall experience,"The hotel was excellent. The bed was extremely comfortable. The room service was excellent. The hotel is extremely clean, and the service was generally top notch. Only gripe I have is that Marriott requires you to sign up for their rewards program to get free WiFi in your room. That means I have to get all of Marriott's rewards emails, which I would prefer not to get. For the cost of the room, free WiFi should be included, without having to sign up for the rewards program. Oh well..."
5,AMAZING!,"This hotel was not only beautiful inside and out, but it also had amazing staff, was super clean, and the pool deck was awesome. The hotel's location was perfect for getting around. I had a great time and I will be back!"
3,JW Austin Vegas comes to Austin,"Well the positives are this is a nice modern clean JW, rooms are spacious, furniture and bathrooms are good and staff are friendly. The negatives are this is a CONVENTION HOTEL first and foremost. They try to book as many as possible and the hotel is packed to the gills, good luck getting into an elevator that doesn't make MULTIPLE stops. The Lobby is literally a circus, the bar and restaurant are designed to have as much foot traffic as possible and this runs into the lobby. It is very loud, very crowded and a total scene. If a JW and a W decided to have a child, it would be this hotel. If you are in the mood for a ""Vegas"" like scene with a crowded lobby, loud bar scene and endless waits for an elevator then this is the perfect hotel for you...."
4,Not very accommodating,"We have 3 small children so us usually book 2 rooms to be more comfortable. We asked that they make a note upon booking that we would need connecting rooms. Called the week before to remind them about connecting rooms, call the morning of to request the connecting rooms. Nope, they said they could do nothing until we checked in and if they there available they would give them to us. Unfortunately for us, we work for a living so we did not arrive at hotel until a little after 5 which meant that they no longer had connecting rooms available. I called concierge the next morning requesting connecting rooms again and the concierge said she was busy with guests and that she'd get back to me. She never did and we spent our 4 day weekend in 2 separate bedrooms down the hall."
5,Amazing stay - wonderful property,JW's are usually great - the one in Austin has been amazing delivering excellent service and a great vibe. this was a combined family weekend followed by a business trip. Location was perfect and food/bars were great.
4,NAPEO,"I thought that the directions throughout the convention center were confusing with signage and how to get to conference rooms. Elevators seemed to be themed with wrong levels, too, in the conference area getting to higher levels."
5,Austin: great Family Time with grownup kids!,"Outstanding staff to guest ratio and relations. Besides great accommodations, I simply asked where I could buy a last minute birthday card and voila up came a bottle of champagne and beautiful tray of chocolate dipped strawberries!Really a great weekend filled with UT Longhorns, fantastic food and music along with great family and birthday celebrations!THANKYOU"
5,Conference Stay,The hotel was excellent. The location perfect. The staff amazing. Would recommend to anyone wanting a great vacation spot or looking for a location for a conference. Everything is a short distance away and honestly the restaurants are some of the best.
4,I used the spa and all I could hear during my treatment was banging dishes . Not very relaxing. It also appeared at time,"I used the spa and there was constant noise during the treatment , banging plates etc . The hotel was extremely cold and the elevators only seemed to have one working at a time, we waited 5 minutes or more to use them"
3,Do you like a party?!,"I wanted to absolutely love this hotel- great location, beautiful room, amazing views of Town Lake, aka Lady Bird Lake. I don’t know if I’ve ever had such a noisy room at such an expensive hotel. I was giving a presentation and was rudely awoken and kept awake for 2 hours by the raucous party in the room above me."
5,Stylish place with a warm feel,"This is the second time I have stayed at this Marriott location. They never seem to disappoint. They are courteous, professional, and helpful. Their rooms are always comfortable, the fitness area is spacious, and the property is well maintained."
4,terrible spa,The spa is worth skipping. Prices are OUTRAGEOUS for below then average service. So disappointing. Pool is cool. Hotel is general is beautiful. Rooms are nice. Does this stand out? Not really other then the high price. Front desk service was excellent.
5,Excellent,Everything was great. People were wonderful. The only thing I have to say is that you should leave the breakfast tag to order and leave on the door for pick up should be put in the room each day if it has been used. I used it the first day & never had another one to complete.
5,Great place to stay in Austin,Stayed at the JW for a conference. Hotel has a lot of dining choices and is walking distance to a ton of restaurants nearby. Multiple bars for entertaining and the staff and bartenders are top notch. Highly recommend this hotel next time you visit Austin.
4,In Austin for a Convention,"Visited this property as it was hosting a convention that i was attending.The facilities and room are very nice. It is a new property and kept in great shape. The pool was nice although small for the size of the hotel. The Gym was one of the nicest hotel Gyms that I have seen. The room was spacious and modern. The shower head in the room was amazing. I wanted to steal it and take it home.The convention facilities were very nice.The executive lounge was great for breakfast and hordeuvres. They had various snacks and beverages thru out the day. Very nice to have access to this.Now why only 4 stars?1. The room service meal that I had was terrible. Got the fried chicken sandwich and you would think in Texas it would be nice and crispy. It was borderline soggy. The shrimp cocktail came with Salsa? I get Tex Mex but that was just wrong.2. While the bed was very comfortable. The pillows felt cheap and offered NO support. Once your head went on it, the pillow was completely flat. Not what you expect of a 5 star facility. I was not able to sleep well for 3 days.3. The Towels and sheets smelled funny. I think they do not use bleach, it had a strange odor to all the linens and sheets.4. The towels felt thin and scratchy.5. Final straw was leaving in the self parking garage at around 4am. The gate was closed and i could not exit the facility. I get security, but at least have a drive up sensor to open the door. I thought maybe Austin was a quiet town with no early morning flights. I went to the airport and it was mobbed. I had to call to have them open the gate. The lady that answered the phone initially hung up on me and I had to call back. Not exactly the challenge that I wanted at 4am."
5,A great trip to Austin,Impressive hotel! The staff was unbelievably great. Very helpful and friendly. Everything was perfect.The workout facility was also immaculate and equipped with anything you could possibly need.No detail was left out.
5,Wonderful hotel and people!,"Everything about this hotel is wonderful, from the staff to the facilities. I have to give kudos to Aneka at the front desk who went out of her way to make me feel welcome. The entire staff on the property from restaurants to catering staff, housekeeping -- they were all extremely pleasant and focused on guest satisfaction."
4,My Stay,Service was outstanding. My only disappointment were the towels in the room? They felt work and rough. I woud be expecting a more luxurious towel ? And ice only on the 5th floor. I know they would deliver - but small annoyance. I lived with the ice - but nicer towels a biggee.
5,Bachelor Party Done Right!,"Having stayed at the property before on business, it was the first place I thought of when planning a bachelor party for 12 guys in their later 30’s. It is really hard to beat the location to both Rainey and 6th and to have the amazing outdoor pool on the 5th floor.They accommodated our desire to have our rooms on one wing of a floor, provided mini fridges on request and have frozen bags of ice ready for guests to use for whatever purposes in the Austin heat.They also extended my platinum status to the rooms I booked and we were all able to use the concierge lounge.I would stay there a 3rd time in a heartbeat!"
4,Good hotel,"Nice hotel and the customer service was good, but everything we asked for took over an hour to get. We asked for a refrigerator and a cable. The refrigerator took an hour and a half and the cable took two hours. Our coffee maker wasn’t working and we didn’t want to wait another hour for someone to bring one so we just didn’t have coffee."
5,Excellence,"Really high quality full service hotel. A big property at over 1,000 rooms, but very well managed. Never any lines for elevator, front desk or bar. Clean and well located. Professional and well-informed staff."
5,Beautiful Hotel,"This hotel is beautiful. Public spaces are modern, clean and filled with nice and friendly staff. The rooms are nicely appointed with all the amenities you could ask for. Awesome shower! I have to say that even the housekeepers were very friendly, saying hello whenever I encountered one in the hallways. Very nice.The price for the room was crazy high, but I've paid that much elsewhere and not been nearly as satisfied."
5,Friendly and helpful Staff,"We had our convention in this hotel. Completely professional staff. Clean meeting and sleeping rooms. Hotel is beautiful and felt very secure. We never had a need that was not met. We asked for help with recommendations on local vendors. They had great recommendations. I would recommend this hotel for anyone looking for a weekend away or a convention meeting space. Personal or business trip this is convenient to downtown, the river, Rainey street and 6th street. We rode scooters almost everywhere. Such a fun city to visit!"
5,Beautiful facility,"Great place to stay! All employees were helpful and attentive. Ice delivered to your room, Starbucks on site, 2 restaurants and a bar that served great drinks. Pizza was on point from the Italian restaurant!"
5,"Beautiful gym, pool, great location - highly recommend!","This place has the best hotel gym I have ever seen. Family and couple-friendly pool area with bar. Truly a great personal or work hotel.Very comfortable beds and great service. The person who checked me in took the time to walk around the counter and hand me the key. Everyone was incredibly friendly, warm and wonderful to engage with."
2,Not impressed,"Beyond the friendliness of the front desk, our stay was very disappointing.The bed was extremely uncomfortable.The breakfast at the executive lounge was terrible.In fact, the food within the entire hotel was bad.We won't be returning."
5,Love JW Mariotts!,We had a great experience. The customer service is outstanding. The concierge level is such an asset to busy schedules. Would definitely plan a stay at JW any time it is possible. 5 stars all the way!
5,First Rate,"The hotel and staff were first class. The decor was top notch and the staff seemed to geniunely care about the guests. The location is about four blocks from famous 6th Street and Rainey Street, which are the two main live music locations. The hotel is just far enough to escape the noise and crowd when you've had enough."
5,Wonderful Stay Here,"This is a very beautiful hotel. The staff is very friendly. Looking forward to go back for a visit. The room was clean and comfortable beds. Our room had a good view of the city. It is located in the heart of Austin with many areas within walking distance. There are many options for getting around, such as scooters or ride shares."
5,Sonic Natl Convention,"The staff was excellent, polite and very attentive. The professionalism was at the highest level from the valet and bell captain through the management. Our convention attendees were housed in several adjacent hotels. The level of service we received was envied by many of our colleagues staying at the competitors."
5,Excellent,"Stays like this are why I choose to be a Marriott rewards member. The staff (every single person) goes above and beyond to provide exemplary service. Incredible team that is attentive, professional and kind. Don’t waste your time on any other hotel."
5,Sonic Convention,"Very nice property and great location. Amazing food options within the hotel and within walking distance. We got room service and it was delicious and very fast! Very accommodating front desk and staff, they would always give me a complimentary water bottle when I asked!"
5,Business/Pleasure Trip To J.W. Marriott In Austin,The hotel is the best J.W. Marriott we have experienced. The staff is extremely friendly and helpful. The hotel is within walking distance of many Austin tourist locations. Restaurants inside the hotel are varied and reasonably priced.
5,Wonderful!,"Everything was wonderful! The staff was very pleasant, the rooms were impeccable and clean, it was overall very great. The on site restaurants and bars were great as well - pleasant foot and drink. No complaints!"
5,SURPRISED AND DELIGHTED,"We arrived to attend a convention. As we settled into the room, I noticed that no refrigerator was provided when one was needed. After logging into wifi and answering a preliminary survey, I received a call from the front desk concerning my semi-negative response. They assured me that they would have a complimentary fridge placed in the room immediately, and within 1-2 hours, we had a fully functional fridge for the duration of our stay. Superior service such as this was the case throughout our stay. The room was immaculately clean, and the bed was quite comfortable. Very enjoyable stay."
5,Incredible Executive Lounge,The Executive Lounge at this property is probably the nicest Marriott lounge I have experienced. This hotel is beautiful and extremely clean. I slept great while there and really enjoyed the walk-in shower option during the registration process.
5,Wonderful Place,It’s a beautiful property the service will make your stay enjoyable really well run hotelThe work out was very spacious and the parking was an easy in and out if you bring a car.Close to convention center easy 2 blocks alway walk
5,Great Room in Austin,"We stayed in an executive suite so, of course, it was very nice. Beautiful view of the river, and view of the downtown area. We loved the sliding doors separating the sleeping area from the sitting area. The bathroom had both a bathtub w/ shower, as well as a separate shower. The room was clean, convenient, and upscale."
4,Great location with an amazing outside seating area!,"We really enjoyed the stay because of the location. The staff was very friendly and responsive. We did have an issue with our toilet squealing the whole stay. Also, the safety feature in the elevator was a disaster for almost everyone that was in the elevator with us."
5,Great hotel,Great hotel.Really likes fresh rooms. Seemed recently refreshed. Bathroom was crisp and cleam and toiletries were ample and good quality.The only down side was in executive lounge at breakfast. Those darn plastic bag eggs and they just don't good.
5,Great hotel!,"Impressive customer service from check-in to check-out. Beautiful hotel with awesome rooms and clean bathrooms. The bed was one of the best we've slept in, and the room was very quiet - never heard the neighbors. Rented a cabana and had excellent pool service, plus the bartender was awesome. Will stay here again!"
5,Handled a full hotel of football fans beautifully!,"This hotel handles a large football crowd very well. (or any kind of crowd). Very nice hotel, great location, giant bar area with 2 other restaurant options. The pool was fun and a big party as well. We had a great time!"
4,Noisy Room next to Storage,"Room 3322, stayed 3 nights, The room begins to be very noisy about 5am as cleaning staff starts running machines...You should not use that room, certainly not provide it too Bonvoy Members! Not good. Other than that, room was fine."
5,Attended a conference at the JW Marriott-Austin,"I recently attended a professional conference at the JW Marriott in Austin. The experience was wonderful. The conference staff were very helpful and it was a well-run 3 days of meetings. The hotel accommodations were also top quality. The hotel is in walking distance of anything that you'd like to do in Austin...food, music, watching the bats. The rooms were comfortable, the shower was the best I've ever experienced, and the hotel staff were very accommodating from the moment of check-in, to getting advice from the concierge, to getting some toiletries that I ran short on. I'd go back in a second when in Austin."
5,Great Stay,"Great room, great amenities, all the staff were so helpful and kind. It was my birthday and they delivered champagne and chocolate covered strawberries. My friends and I had a really fun time that weekend."
4,Game day stay,"The staff were incredibly friendly and service oriented. Hotel is gorgeous. The only thing neg was reservations, check-in, check-out. Rate hike from reservations of $100 and putting two valet charges on one room."
5,Awesome,Staff was personable; service was prompt; room was luxurious. Our TV remote battery was low; they replaced it immediately along with warm cookies! Wow! Great time in a luxury environment!I give it A+
5,Well located. Inviting. Clean. Nice hospitality.,"In town for a conference. Good location. Close to many things to see and do by foot. Although not used, nice bar area, on site restaurant was not price gougy. Room was nice size, comfortable and clean. Modern feel."
4,Contemporary hotel in a convenient downtown location,"Rooms are unusually spacious with a flat screen TV, safe, coffee maker, and good wi-fi, but unfortunately no refrigerator. Parking can be self or valet. There are numerous restaurants and there is a lot of outdoor seating available. The exercise room has up to date equipment, and the pool has a huge deck that includes bar service. Unfortunately there is no hot tub, steamroom, or sauna. There is a spacious Concierge Lounge offering a basic breakfast and limited evening hors d'oeuvres. Lounge personnel were friendly and helpful. If you are a Marriott elite member, don't expect too much. Our upgrade was limited to a room on a higher floor. There is no separate check in for elite members who have to stand in line with all the guests. Bathrooms are basic and apparently have only showers, no tub."
4,Leisurely Trip to Austin,"Location is excellent accessible to restaurants,shops and sights. There was an LSV vs Texas football game this weekend and the service was better with the full hotel but when the hotel died down, the service actually dropped a bit which you would think would be the other way around. Rooms themselves are nice, however no fridge and you can hear everything. I could hear someone snoring even with a noise machine on."
5,austin 2019,Rylee with Guest services helped our group... she was excellent before we got there and easy to work with. Her attention to detail and patience with changes made the experience very enjoyable! I look forward to working with Rylee again.
5,Great hotel Great bar Great location,Great hotel for football weekends. Lots of seating in the bar area with several TVs if you don’t have tickets to the game. Also nice if you are with a group and need a large seating area to meet up. One of the best front desk experiences I’ve ever had. Very friendly employees.
5,4th Quarter comeback,"At check-in there was an issue with room availability for the room type I needed/reserved. While it took a little time to straighten out, the property and staff went out of their way to make it up to us."
5,Baby Moon-ish weekend,The hotel decor was fun & clean. There were several dining options. The hotel location was perfect for walking to different places. The roof top pool was clean & relaxing. The rooms were relaxing & clean
5,Excellent Location + Excellent Staff = Excellent Stay,"My stay at the JW Marriott Austin was phenomenal. From the pre-arrival stage to departure the staff was tremendously helpful and accessible.One staff, in particular, Jon (without an ""h"" was how he helped me remember his name) provided SUPERB service! From our arrival to the checkout date, he was the most attentive staff that I have ever experienced at a hotel. While all the staff was great, Jon provided an extra special touch during our stay. He made sure that my Marriott Bonvoy rewards were added and honored. He checked in with us to make sure that we had everything that we needed. Every time we enter the lobby while he was on staff at the front desk, he remembered us and made us feel like we were arriving for the first time. I truly can not say enough about his service. He needs to be a trainer for other hotels!Overall, it was a magnificent stay. The room accommodations are modern and spacious, especially for the higher floors where we were staying. The hotel has a great rooftop bar with a wonderful view and drink choices. In general, it's a great location that is close to many wonderful dining choices. It is exactly what one would expect from the 2nd largest JW in the world (learned that from Jon without an ""h"").I will definitely return!"
5,Great service and staff.,We traveled during an extremely busy football weekend in Austin. Staff did an amazing job handling the crowd. Was very impressed with everything from chk in till the time we departed 👍 will definitely stay here again next time in Austin.
5,lsu tiger weekend,just a lote to recomend this marriott property to visitors of austin txenjoyed the amenities on site. plenty of bars and resturrants as well as a great roof top.rooms were adequates and tastful. employees are courteous and responsive.i will stay there anytime im in austin.
4,LSU vs. TEXAS weekend,"May I suggest on “BIG” weekends (like football games) that you engage more wait staff and servers. It took a very long time for food to be served or to get service at your bar. The staff appeared overwhelmed. Other than that, VERY NICE! I will stay there again if the opportunity arises"
5,Great Hotel and Employees know Customer Service,"I have stayed at this property four times and every time is a great stay. I have been greeted with a smile and warm ""how can I assist you today? "" from the staff. Always provide answers to any questions I have had, and when there was an issue with my room - went the extra mile to correct the issue right away. It us a busy hotel and lot of things going on - but the staff never seems to be flustered. I have and will continue to recommend this hotel to colleagues and friends."
3,Not my favorite stay,"Stayed at the JW Marriott while in town for a concert for a few days. First the positive, the location is great. The rooms were clean and the shower had good pressure. I also found the staff to be good and friendly.However, I had the same experience as several others who posted reviews and who stayed during the same weekend which is that even though I was on the 15th it was noisy due to loud music coming from below. Thus, I had a hard time sleeping.The hotel was swarmed with people coming in for the LSU-UT game. While that is not the fault of the hotel per se, my thought is that the hotel is simply too big in size for its own good and thus lends itself to being very busy.My last comment is that they place ice buckets in the room yet there are no ice machines on the floors and thus you need to call for ice. I thought that was little odd given the presence of ice buckets in the room.Should I go to Austin again I am not sure I would stay at this property again particularly if I were to learn that there is a big event going on in town."
5,Amazing comfort,No detail was overlooked. The room was clean and comfortable. They had all the services that I needed and the staff was extremely friendly and attentive. I would definitely stay here again when in the Austin area.
5,Awesome,"Hotel was wonderful. Loved the rooftop swimming pool and bar. The hotel is near everything in Austin: bats, restaurants, museums, bars, convention center and river. The only thing that we weren't aware of was asking for a mini fridge for the room. I wish that had been mentioned. The staff was very nice and accommodating."
1,Terrible Choice If You Want A Good Night's Sleep,"I travel to Austin frequently and the JW Marriott is on my short list of hotels that I consider when booking a room. It's a very large hotel so it frequently has conventions/company meetings on-site. Sometimes it isn't an issue, but often they overrun the place, making it a terrible experience for other guests.Yesterday (a Thursday night), the group overwhelmed all of the public areas, including the lobby and lobby bar. They had a party on the pool deck from 7 to 11 with a band that was so loud that, even on the 33rd floor, it sounded like there was a radio on high volume in my room. After 11, the conventioneers were drunk and wandering the halls until well past midnight.This is the second time this year that I have had this exact experience so ""fool me twice"" - I won't stay there again. When I called during the evening, I got profuse apologies but no action. Again, more apologies this morning on check-out. I find the apologies to be hollow, since they control the property and make the rules. Why not send a manager to the party and have the band turn it down? As a Ambassador member who stays at Marriotts over 100 times a year, i was promised a call from a manager that never happened.In summary, this is an absolutely terrible choice if you are not there as part of a convention. The Fairmont is large, but quiet with good service. The Westin is good if you are tied to the Marriott program. And, of course, the Four Seasons is excellent if you can stomach the price. The JW Marriott has favored conventions at the expense of regular guests - let them have the conventions and take your business elsewhere"
1,Loud Music Late into the Night,"I stayed at this hotel because I thought it had a good reputation. I'm a business traveler and have a reasonable expectations that any loud music would stop at 10pm at the latest so I can actually get a good night's rest before a day full of meetings tomorrow. Apparently Marriott thinks differently. Some organization or conference is hosting a party by the pool, which is on the 5th floor. I am on the 21st floor and the music is so loud in my room that I could dance to it. The problem is that I actually do need to sleep. I called the desk and got a million platitudes and apologies but zero action. I also know that I am not the only guest outraged by this right now.,The reality is that Marriott apparently lets parties that pay enough money blast their music until at least 11pm if not later. So if you need to sleep, DON'T STAY HERE"
4,Business,"Great service, friendly and useful. Pool too crowded for any swimming. Quiet and well insulated rooms. Could have benefited from a mini fridge, no mini bar meant my cold drink purchases went to room temperature."
5,Everything was perfect!,"This JW was absolutely amazing! Conveniently located, beautiful hotel wonderful rooms (my favorite part was the shower and bed) the food was amazing, the staff was great! We had an amazing experience! If you go to the corner bar make sure to see Amanda!! She is so sweet and helpful!Oh and for you Starbucks lovers... there is even a Starbucks on the second floor!!!"
5,Excellent!,"Always great service, friendly & professional staff! Rooms always clean & comfortable. Cool poolside bar. Had a great Valet experience as well - if coming in off of Congress (versus Brazo), there are barriers to block a left hand turn pulling into hotel....Valet was very sympathetic to my 6-7 point u-turn to negotiate around the blockade and greeted me like a VIP. Great way to start a stay at the best downtown Austin hotel!"
5,Simply Excellent,"I went to the Texas opening Day football game , the hotel is extremely nice , service was great , room was spacious and every comfortible . I will stay here again no problem . Great location easy offf the highway into downtown Austin"
5,Loved JW Austin,"This was our first time at the property and we loved it. Not only was the location great, but the staff and service was top notice from the minute we walked in the door. We will definitely stay here again!"
4,Great experience,"Stayed at the JW Austin for 5 nights in August. Very comfortable rooms and bedding. Staff went above and beyond to be helpful. Great location for walking to many restaurants and of course Karaoke bar, Penny Lane."
5,Super awesome,"The hotel was super clean, nice, and relaxing. The beds were comfortable. All of the staff were nice and welcoming. The Valet parking was very quick. The views are nice too. The rooms are spacious and the shower is amazing."
5,Terrific service at Registration and the Bell Desk,"From registration to checkout, including help at the Bell Desk, the service was terrific. I did not use the gym (this time), but checked it out, many machines, well laid out. The pool looked nice (too hot outside for that this trip). My room was quiet and well-appointed; however, it was an ADA-compliant room (the only room left?), so no divider on the floor of the shower (the bathroom floor gets wet), and the closet clothing rod was lower than usual. Overall, I would stay here again!"
5,A nice place to stay in Austin,The hotel was clean and comfortable. The room was spacious and provided the needed amenities (once we learned a refrigerator could be delivered to the room). Plus the view was great! Guest services was friendly and helpful. The attached restaurants and bars served excellent fare.
4,Nothing to complain but nothing special,"We enjoyed our time at the JW Marriott and had no major complaints, but for the price we were paying it didn’t feel luxurious. We had just come from the Guild which was a fraction of the price considering we need two rooms at the JW and there wasn’t an appreciable difference. Location is good, staff was nice and rooms are fine. Gym was excellent and pool was good. This was the lain reason we came since we wanted a heated pool for the kids. Would recommend the hotel as we enjoyed but certainly not a “value” play."
5,Excellent stay,"Very good stay with great service and amenities. Pool is awesome but not the most kid friendly. Rooms were comfortable and spacious for a family of 4, with enough lights, USB ports, towels, pillows and other items that make a hotel stay convenient."
5,Excellent visit,"This was an excellent hotel for the conference, close and easy to access as well as close to several food establishments. Nice visit and felt very comfortable with the accommodations. Staff were friendly and helpful."
5,The best stay yet at the JW Austin,"From the moment we arrived the concierge team took care of us. Checked us in quickly and ushered us to the elevators while the bellman took care of our luggage. The team set aside chairs by the pool with an umbrella for our time by the pool. Sarah in the lobby lounge was perfection as always. Thank you Richard and team for taking care of us, we will be back."
