rating,title,review
5,awesome hotel and service,"They pay attention to the small things, both with the service and the hotel itself. The hotel room price is a great value. Room was nice and cool when we checked in, music was playing, and they bought the luggage up to the room for us."
5,Great Stay,"Stayed here for 6 nights; friendly staff upon request provided me a room on the quite floor (on the tower side). Great concierge who always answered questions, gave cold water bottle as we were stepping out of the building, and even gave a teddy to my 14 month old. That tells you that they have empathy/appreciation towards their customers. The quality of the service is top notch."
4,Gorgeous Hotel,"Overall the Driskill was a beautiful hotel with a lot of heritage and appeal. The room was fairly comfortable, but the bathroom was far too small to have an inward turning door. There is no parking nearby so expect to valet. Valet was prompt and courteous, but be cautious of overcharges for the service. The biggest issue is the smell. It is a very old building so some smell is expected. We knew going in from friend's recommendation that the smell was a thing but was shocked as to how strong it was. Upon asking I found that the public areas of the hotel have an artificial ""old building smell"" (musk + dust + decay) piped into it. This was extremely strong and gave my wife an almost instant headache. The smell was less powerful in the room but still very noticeable. Once the room had cooled and the A/C shut off the smell seemed to reduce further for me but my wife reported that it never subsided for her. If you don't mind strong smells it adds to the allure of staying in a hotel that is over 100 years old, but if you are sensitive to smells you might consider something more modern."
5,Living History,"An historic hotel and THE place to stay in Austin. Wonderful hotel evocative of an earlier time, but providing a thoroughly modern experience. Great room with all amenities. History permeates throughout this beautifully decorated hotel. Staying here is a unique experience. While the hotel is wonderful, it is the staff that provide a genuine welcome and the highest level of customer service. Everyone made us feel at home. This is a special place."
5,Driskill for Business Travel,"Had a great 3 night stay at the Driskill for work related purposes. It's a grand hotel, large rooms, quiet. And the food in the downstairs restaurant is excellent. Stay there if you can. It's close to everything - lively downtown 6th street and Rainey (where all of the bars and great restaurants are located). Also used Bird to travel."
4,Neat hotel!,We were extremely pleased with the room and furnishings at the Driskill and especially the location to 6th Street. Their pricing was so much more reasonable than several of the other hotels in the same area.
5,"Best Hotel in Austin, TX","Amazing in every aspect. Clean, A/C, beautiful and modern in a historic setting. Very charming and staff was wonderful. The location is perfect in downtown Austin with access to everything closeby per walking or Uber"
5,perfect,"perfect stay.perfect hotel.perfect service.perfect location.perfect room.perfect ambience.perfect scene.perfect haunted.perfect staff.perfect atmosphere.perfectlocale,but quiet expensive though."
5,Outstanding Service and Beautiful Hotel,The highlight and finishing touch to our family vacation. Will be back soon! Amazing staff and big thanks to Joaquin and Jeffery at the front desk and another big thank you to Jay at the door for everything!
4,Weekend in Austin,The Hotel is Beautifully decorated. Staff were nice and helpful.My favorite part was the large soaking tub and the shower room.The food in the restaraunt was very good. The stained glass in the lobby was beautiful.The bed was very confortable also.
5,Individual attention,"It's difficult to describe our amazing stay at the driskill. The location, perfect! Right on 6th street, close to popular nightlife and great restaurant, without leaving the hotel! The hotel has beautiful history that is well preserved and displayed! I loved our stay and highly recommend. It's a high dollar hotel with equally great service that is personalized for the guests."
4,A fun staycation.,"I surprised my wife by booking the governors suite for July 4th and we were both very impressed. The oversized balcony overlooking 6th street was ridiculously cool! The hotel lobby is beautiful end the artwork on display throughout the facility was top notch. We love our hometown and had a really good time indulging in a special night out. The only thing that kept me from giving the Driskill 5 stars was a somewhat disappointing but expensive dinner in the hotel restaurant. This was probably just an unusual occurrence based on how wonderful everything else was during our stay. I will add that my wife was satisfied with everything she ordered and I do plan on trying the restaurant again. One experience is certainly not enough to pass judgment. Overall, I highly recommend the Driskill for those looking for a beautiful, historic downtown Austin experience."
5,Amazing and unique property,I stayed here the week of July 4th and was not in the least disappointed. The entire property is unique and beautiful. The rooms were very clean with plenty of room and house staff was exceptional. The location is perfect- in the middle of everything yet quiet retreat when you need a break. There is a Royal Blue Grocery on the same block and Congress Bridge (bats!) is just a short walk and from there you can catch the trail around the lake. The bar is beautiful and different. Did not have any ghost encounters! I would definitely stay here again.
5,Excellent Service!,"Our room was very clean, front staff very professional and pleasant. Hotel restaurant breakfast delicious! Best banana bread! Coffee the best! I loved the vintage decor. Next time I'm in Austin I would love to stay here again."
5,A Charming Anniversary Stay,"We were pampered from the moment we arrived at the Driskill. Very special (albeit small) room and great food at reasonable prices. Superb location for the nightlife on 6th street, as well walking distance to the Capitol and several other tourism spots. We felt that staying at the Driskill was a step-back in time into the history of Texas, and a ""destination"" stop for our touring of Austin."
3,Downtown Austin.,"Too many homeless. Hotel was great, but was surrounded by hordes of homeless. They were sleeping in the sidewalk, harassing visitors, and trashing up the entire area. Unless Austin and the Driskill get a handle on the homeless problem, would not recommend anywhere in downtown Austin."
5,A timeless classic,I stayed here for a week with my daughter. I can not recommend it highly enough. The food is excellent and the reception staff are simply amazing. If you need a great hotel in Austin then look no further.
5,A great weekend at the Driskill,"My wife and I have a tradition of spending a weekend at the Driskill to celebrate our anniversary, and this year was a phenomenal success! The hotel is in a perfect location to hit any of the great restaurants in downtown Austin, and the on-site Sunday brunch was scrumptious. The staff even went so far as to provide champagne and chocolate-covered strawberries to help make our anniversary special. Thanks to everyone at the Driskill for helping us have a great weekend!"
4,Really cool historic hotel.,We stayed at The Driskill for two nights in February. The location was great for nightlife and we were close to the Capitol building. Carriages were parked in front of the hotel each night offering different tours around the city. We had breakfast in the restaurant each day and were very impressed. The meals were excellent and a good value.
1,Musty Odors,"The Driskill has a wow factor upon entry to the large lobby with large glass chandelier, then that's about it. The front desk was helpful in accommodating us as we had originally booked the junior suite and found it smelled musty, had pillars throughout the center of the living room and had no windows facing the outside as it is in the center of the hotel. They gave us a downgrade to the Deluxe Suite, which we were thrilled with as it was much nicer, more welcoming and smelled less than the junior suite. This is not to say, however, that we were happy. The hotel is not cheap and we were overwhelmingly dissatisfied. Our switched room décor was a bit more modern and light in color but, still had an air of old and a smell. The room itself was very large and bathroom had old tile work and fixtures, the shower had a curtain, ewe! The tiles and fixtures weren't new styles that mimicked old it was just old. Part of the issue of this hotel is that it is historic and it is apparently limited on what can be updated. I am a fan of historic, old buildings, but this one with the smell just didn't do it for me. The fitness center was good and the attached 1886 Café & Bakery was good. The Driskill Bar had a fun old cowboy look, but stunk of old ""uncleaned"" booze. The location is good, but not a reason to book. After wandering past/through other hotels I would have preferred to stay at The Line or Kimpton Van Zandt which had equally good locations. Super disappointed."
4,Very Old and Very Cool - Pluses Far Outweigh Minuses,"One of the most iconic hotels in Texas, with a great location right on Sixth Street (right at the beginning of ""Dirty Sixth""). The rooms are small and the bathrooms tiny, but the beds are great, the AC cranks loudly but strongly, and the bathroom vanity is more than large enough for a well-stocked couple. Love the bar, one of the great bars in Texas, live music most nights, just classy and comfortable. Also love the huge veranda/balconies on the Sixth Street and Brazos sides - great for that late-night cigar you suddenly just have to have. Fair rates in the mid-200's, but $40 to hold your car (ouch!!). The breakfast/brunch place is excellent, always have to catch at least one meal there.You know, if it's really all about location location location, this can't be beat. You're only 10 feet from the throngs on Sixth Street each night, but inside it's quiet and cozy - you'd never know it.One last thing: If you're thinking of staying here or anywhere else downtown, be aware that the homeless situation is completely out of control. I'm a big guy and I was accosted every block or two, and if you're a woman you may be a little scared to walk around at all. One guy in a wheelchair lunged at my wife and barked at the top of his lungs when she tried to walk past him, scared the crap out of her. On the way home she said, ""Maybe next time we stay somewhere out in the country""."
5,Reunion,The hotel was the first hotel I checked into flying in from Chicago. It was a perfect location on a Saturday night. We smoothly checked in. We walked outside onto Sixth Street. We enjoyed our evening.
5,Delightful Stay - With One Exception,"We checked into this beautifully restored and well-maintained old hotel in Austin, TX for a night's stay on our 30th anniversary. Neither of us had had ever stayed there before, but I had the opportunity to stop into the lobby about 12 years ago while on a business trip. The hotel has been though a few owners over the years, most recently being acquired by the Hyatt Chain which has the financial resources to keep in in such fine condition.We had booked on-line and then contacted them directly to see if any special perks were available for an anniversary celebration – there were. A bottle of Prosecco and chocolate covered strawberries were brought up soon after we checked in. The room included a large sitting area – actually a separate room from the bedroom – in which could be found a flat screen, writing desk, a sizable sofa, coffee table and coffee maker. The bedroom – as you might guess – held a king-size bed, an armoire that hid a fully stocked mini -bar refrigerator, and room for anything you did not want left out in the room. A safe could be found in the small closet along with a luggage stand, ironing board and iron. A full-length mirror was discreetly mounted on the inside of the closet door. The bathroom was tiny. There is no other way to describe it with the close proximity of the toilet to the tub and the sink no more than a few inches. The door to which was narrow, and the shower/tub lacked hand hold bars making it not ADA complaint. My guess is though that the hotel does have rooms that are retrofitted to accommodate people with disabilities – just not our room.Both rooms had their own thermostat controls to a very efficient well working HVAC system. Comfort in the summer heat of Austin was easily achieved in these rooms that had at least a 10-foot ceiling, maybe more.Like all chains today, there was a large selection of local television programming available and expensive movies to rent ($19.99). We found PBS without much trouble.We took our dinner in The Grill Restaurant just off the bar lobby and both chose the same entrée – a rare occasion for us – the Basque Chicken which we both found quite tasty. Desserts were offered at a reasonable price, and coffee at hotel prices ($3.50). All -in -all, a wonderful evening was had. That is until we returned to our room just in time to see another hotel guest cast a dirty diaper into the hallway. This – as you might guess prompted an immediate call to the guest services. There were apologetic and promised to “send security right up to investigate.” Well, the following morning the diaper was not only still there, but it had a companion. So, I took photos and promptly elevatored down to show them myself. They were aghast and shocked, and the on-duty manger promised to go directly up and remedy the situation. When I checked out they compensated me with a significant amount off my room charge. It was a nice touch which I accepted. It seems the hotel did not want to interrupt the offending guest’s stay by knocking at their door to inquired why they were chucking dirty diapers into the hallway. Go Figure. Austin does live up to its adopted slogan of “Keep Austin Weird.” Fecal matter in the hallway, does seem to phase them.If you go, there are a couple of things you might consider before booking. First, there is no parking. You have to pay a parking charge – or select a room rate the includes valet parking in a nearby lot. Second, the hotel does not have a pool, but in all fairness they offer a free pass to an outdoor place called Barton Springs municipal pool – no mention of how you get there once your car has been sequestered by the valet, or what you will encounter for parking once you arrive there. Third, you don’t really want to drive in Austin anyway, with the scooters, bicycles and indifferent pedestrians, it is a zoo. Finally, our bill included a City Occupancy Tax of 9%, State Occupancy Tax of 6%, a State Cost Recovery Fee totaling $2.36, and a State Cost Recovery Fee Occupancy of $3.44. All totaled, $52.53 for services that I paid for, but did not receive. Keep Austin Weird."
5,Wonderful,"I've stayed here before and will continue to stay here when I'm in Austin. Still waiting to see the Ghost of the Texas Ladies' Man who is said to haunt the place. I enjoy the bar and hanging out in the lobby before venturing out into the night for some dinner and music.Great accommodations, Texas deluxe."
5,Great Experience,Very good experience with great services. Food was fantastic.Staff was exceptional. Restoration impressive. Two hundred characters for a review is expecting wat too much and has altered my impression of the organization.
5,Excellent stay at the Driskill,"The Driskill hotel is like a step back into an elegant time. The hotel retains the opulence and details of 1886 when it was built. We stayed in a smaller petite room which was beautiful with high ceilings and period woodwork. Bed was comfy with nice pillows. The bathroom was a bit cramped but we didnt mind as it was part of the experience of staying here. The hotel bar had live music and a nice relaxed atmoshpere with plenty of places to sit and relax with a drink. Breakfast in the 1886 cafe and bakery is not to be missed. While I was initially hesitant about the valet parking, it was very efficient. When you want your car you just text your ticket number and your car will be out front in less than 15 minutes. The hotel location is perfect for checking out the capitol building and grounds, the action on 6th street and walking up and down Congess Avenue. We will be staying at the Driskill again when in Austin. One caveat is that 6th street is blocked off on Friday and Saturday nights so if you drive back to the hotel late, be sure to come from the congress street direction down east 5th to Brazos."
5,Great location.,"We have never been to Austin before and the Driskill was in the perfect location for us. Very close to the river, 6th, So. Congress and Rainey St. lots of places near by for great meals. Live music in the bar. Quiet room at night👍🏻"
5,Grandsons wedding,Loved the online check-in. Staff friendly and helpful. Room clean and housekeeping staff friendly. Beautiful hotel with wonderful staff. Loved our visit and will return soon. We had at least 40 family and friends staying at the hotel and no one had anything negative to say.
2,One night at the Driskill,"So we stayed here on a weekend trip from San Antonio because we wanted to go to Franklin BBQ. My fiance picked this hotel because of the decor she likes the colonial style. The inside has an old fashioned colonial feel and is open and looks nice. The lady at the front desk was very short and to the point not very nice or friendly. To get to our room we had to take two separate elevators in two different parts of the building. It was like walking through a maze trying to get in and out from our room. The rooms themselves were clean but very small, especially the bathroom. The beds are very stiff and hard so unless you like sleeping on a SUPER firm mattress this is not the place to try and sleep. The pillows were just as bad one of them was so thin and soft it like split the filling when you laid your head on it and it was equivalent to just laying your head on the mattress. The other pillow was just as firm or firmer than the mattress itself. Only reason why I would recommend you to stay here is if you want to party it is right on 6th street but there are much better options for the same price just a block or two away."
5,Charming History in the heart of Austin,"History in the heart of Austin. Very centrally located. Beautiful rooms. Modern amenities. Great history, you can stay anytime at a chain hotel this is special. Great staff. We had a conference there and we’re very well taken care of. I will definitely recommend you stay at this one of a kind charming hotel with lots of history and modern amenities."
5,Best place to stay in Austin,2 nd time staying at the Driskill and I still amazed at the place. Great decor great staff great rooms. All kinds of history and very cool unique place. Civil war era but up to date amenities for the modern traveller. Love this place
5,Amazing Stay!,"My husband and I stayed here for 3 nights for a personal vacation. Great historic hotel, great location and great food! The concierge (Chris) was so informative and made our stay so much fun. The access to Barton Springs Pool was definitely a ""cool"" experience, too."
5,Great stay!,Road trip with my daughter for an overnight stay on the way to San Antonio. Great service and interesting history of the hotel. Beautiful place to stay and great live music in the bar and grill. I would definitely stay here again!
3,For an average person it was sort of average.,"Be prepared to pay for parking, and high Austin taxes. I am an average guy so spending lots of money on drinks and dinner is not my thing. The location on 6th street was the thing that sold me. My wife and I wanted to be right there at that spot. So for that it was perfect. I guess my rating of average means that the room was clean and comfortable, there was a tv, a coffee maker, clean towels, and good service. Thats what 300 bucks a night gets you in Austin! Seems like you should get more for that much, breakfast not included. They wanted to charge an additional forty bucks for breakfast! If your an average guy, 40 bucks for breakfast seems outrageoulsy high! How awsome could an egg possibly be?"
5,Stay in Style - Like a Texas Cattle Baron,"Truly impressive, the Driskill is like a trip back to the days of grand old hotels and cattle barons. The lobby is breathtaking and looks like something from a movie set. The rooms, though not huge, are beautiful, very comfortable and well appointed. The bar is gorgeous. The service was impeccable throughout our stay.Austin has definitely moved on from those days, and not entirely in a good way. Within a block of the hotel there are panhandlers and some seedy looking bars. Although on second thoughts, maybe that was the case back in those good ol' days of Cowboys and Saloon Girls!"
5,The Driskill...the best place to stay in Austin,"The Driskill's history and ambiance is amazing and the hotel itself, the incredible service provided by all the staff, and the food and drinks are excellent. This is the only place I stay when in Austin."
5,excellent,Wonderful hotel. The hotel was clean and comfortable. it was very quiet at night. The bar was fun and lively. I would stay here again. It was also within walking distance of many restaurants which made it very convenient. The convention center was a few short blocks away.
2,Don’t bother ...,"Don’t bother until front desk improves! The service in other areas of the hotel were great, the valet was good, the food and bar area were good, our rooms were very clean and the Location is great! The hotel is charming but the overall service at the front desk.....not so good! Come on Hyatt you can do better! Disappointed!!!"
4,This place is haunted!,"1) Put the baby to sleep with the nanny in the room before we left at 10:00PM to go out for drinks. When we left baby and nanny were asleep with the lights off. When we returned at 1:30AM two recess lights were on and nanny said she was asleep the whole time.2) Wife and I hung out in the lobby looking at the Grand Staircase at about 1:15AM. She sees a young girl dressed in white shorts and purple shirt walking down from the top. I saw no one but heard a kid whispering.3) The nanny, who is a also a Brasilian nun, became violently sick and almost past out the next morning."
5,Awesome Hotel,"The Driskill is an iconic building in the heart of Austin, you can help to notice it, a reminder of an era long gone. We had visited the driskill many times when in Austin and always wanted to stay there. The experience was absolutley everything who tough it was going to be from the minute we check in to time we left.Everyone was polite and friendly, a big shout out to Joaquin who did not hesitate to tell us all he knew about the history of the Hotel.The 1886 Bakery cafe had a great selection of food, we decided to have breakfast and it was so delicious, we ordered the hang over omelette and the Texas waffle, definitely money well spend and reasonably priced. The location of the hotel is phenomenal since you just walk out and there you are in the middle of the 6 Street action, lots of bars and live bands playing.Richard at the front desk make check in very pleasant, our waiter Jesse was very attentive and Maddie the Host at the Cafe had a great attitude, overall we will come back to The Driskill, it is an 1886 building that has been renovated many times and has all the amenities of any modern hotel."
5,Driskill,"Was visiting Austin for a convention. This was my first time to stay at the Driskill and hopefully not my last. Room and service was excellent. Beds are very comfortable and service in the bar area was excellent. Try the chocolate cake, you won't be disappointed."
5,The Driskill hotel,"Driskill hotel, a bit pricey, make sure you know the fees involved, my original bill was $210, final invoice over $300 with $40 parking, $6.50 water (I was told were free to a discoverist), but other than that, I love Hyatt, and it was interesting."
2,Grizabella from Cats?,"Run down mess. Iconic hotel in need of renovation and upgrade in staff morale. Not at all friendly and guest oriented. Great location and history, but disappointing. Damaged furniture in room. Damaged, dilapidated elevators to name but a few of it's shortcomings. I am happy to pay $300 or more per night, but this place was not a good value for my money."
5,A Grand Hotel in a very cool spot,Love this hotel right in the center of the 6th Street music scene. The double paned windows kept the ruckus outside on the street where it belonged. Fitness room was a real bonus and the bakery was filled with attentive waitstaff and delish choices!
3,Beautiful Common Areas; Food and Service Need Upgrading at These Prices,"The lobby, grill, bar and common areas (excluding ballroom and conference areas) are vintage grand hotel. Lovely and welcoming. The bar waitstaff were also efficient and pleasant. The bar sandwiches and salads were a huge disappointment for a hotel of this pretension.What really turned us off was Sidney at the Front Desk who checked us in. She was not so welcoming, and her answers to each of our questions was phrased with an supercilious edge - not good. She also failed to give helpful information on area self-park lots, as well as failing to give accurate information on the valet service at The Driskill (which costs $48). We have traveled all over the world, and stayed at many 4 and 5 star hotels, and rarely see a case of attitude at the Front Desk.Our tower room 603 was fine; charming, fitted with two luggage racks, small for two Queen beds, very traditionally furnished. Corridors outside were very narrow, and loud at night.Be aware the this area is full of homeless people, which is a huge problem in the heart of downtown Austin. We were repeatedly accosted on the street, and cursed. Having lived in major cities such as Chicago, Boston, NYC, we are familiar with the problems, but it did not appear that Austin was doing anything to manage or help those involved."
5,Yellow Rose Suite,"I booked the Yellow Rose Suite for my girlfriend for her birthday, and the both of us were incredibly surprised. The price of room service was of course quite high, but overall the room service, response time, and experience was great. The tub has a built in Jacuzzi, there were two very comfortable robes for us to wear and incredibly comfortable furniture. My only complaint was that I booked the Bed and Breakfast, and it only covered $56.00 of the breakfast bill and our bill came to $68.00. So the Bed and Breakfast has a limit."
2,Historical building,"I spent 4 nights here. Building is beautiful and characteristic, but service is not impressive at all. Staff at the front desk need more training in hospitality. The first thing in hospitality business is a simple smile and warm welcoming which they lack both!"
5,Thank you,"Beautiful architecture, and location. If you arent stating here, you should definitely visit. have some breakfast or dinner. I came here for work/leisure with my sister. I book corporate travel so I was fortunate to stay here and get a taste of Austin. Happy to say it was a lot more fun than I anticipated. This hotel is located off of 6th st so theres is plenty to do within walking distance."
4,Honeymoon start,"We were quickly greeted by a welcoming valet who loaded our numerous wedding bags up. Checking in was quick and easy. Our room had chocolate covered strawberries and champagne to celebrate our wedding night, which we loved. The room was cozy and the bed was very comfortable. Nice sheets and great AC. The amenities were what drew us (room service) as well as the history (Lady Bird and LBJ had their first date here). We had a great breakfast in bed- strong coffee, eggs Benedict and a Texas shaped waffle. The room we stayed in overlooked 6th Street, which was (to be expected) noisy on Saturday night. Our hallway was quiet and we slept great. The staff were all friendly, quick to help, and efficient. The only negative was when we ate brunch Monday morning at the 1886 Cafe. We felt ignored and rushed. The service was poor and the atmosphere doesn't match the elegant and sophisticated feel of the hotel. That said, the food was good."
3,Loved the history,"Hotel is beautiful and has a lot of history. I enjoyed reading and knowing how The Driskill bought by Jesse Driskill ended up with Hyatt. The paintings, to vault, room decor, hotel decor takes you back to the 1800's. Impressive!The room was nice and clean. I enjoyed the soft pillows. Bed was comfy. Nice historic hotel.Ate at the Bar - The food was ok. Ate at the 1886 Cafe & Bakery - Food was good but there were food flies flying everywhere. Over the food and my daughters head. That ruined the meal as it's such a historic landmark in Austin and an upscale hotel with a pricey menu to experience eating with flies all around you. Due to the 1886 Cafe & Bakery experience i gave The Driskill 3 stars. I will definitely stay there but not eat there as there are some great restaurants in that area."
5,gem in austin,The historical hotel has enough renovations to maintain itself as a competitive quality hotel with so much charm and character! I felt the lobby and bar area had a good vibe and the dining experience was awesome for breakfast.
5,Really beautiful historic hotel,"You can read the very interesting history of this hotel in the room guide. Unfortunately I have a terrible memory so I can’t remember much of it, but it was interesting! This is a gorgeous historic hotel - I think the oldest in Austin - that has had presidents visit and even wait out their elections. There is fabulous memorabilia in the hallways on each floor, from the original owners. Also lots of beautiful paintings. The mezzanine is huge - great place for a wedding or other large gathering. The lobby is gorgeous - lots of marble. The main restaurant is sadly closed Sundays and Mondays (the nights we stayed) but the bar & grill had amazing buffalo wings, although the service was a little slow. The breakfast restaurant also had wonderful food, and great service. The main thing I noticed was the pristine condition the hotel is in. You can tell it’s been recently updated (carpets, drapes, etc), but it still has the feel of an old hotel.I believe it may have housed one of the first banks in Austin (don’t quote me on that). It has an original bank vault in the lobby with the original safe deposit boxes."
5,Nice Hotel,"The Driskill is a lovely historic hotel in the heart of downtown Austin. It’s a great place to visit...clean, elegant and friendly. The staff provided outstanding customer service. We appreciated the yellow rose left on our bed and loved the wine and chocolate birthday cake! We will return!"
5,Had a great week,"Great location, very clean and special hotel, will love to come back. pretty quiet in the room, and I loved the comfy bed. staff is very friendly and helpful, great bar in the hotel with nice music and food."
5,Best Wedding Venue in Texas,"The facilities and staff were amazing and the mezzanine reception was the perfect venue to end a magical day. The food, beverages and dessert were 5 stars. Thanks to all the staff for making my daughter's wedding even more special than it was."
5,Just plain nice. And historic. And nice.,"Great stay this week at The Driskill. Started off in advance with good communication with the property (Jeffrey) to arrange for a minifridge in the room (gratis) so we could keep our BBQ nice and cool.The place is gorgeous. Service is friendly. Room was a bit tight and ours had a view of another hotel across the alley (and they had better wifi) but we weren't staying there for the views! The location is excellent for the bars and clubs in the area and we walked down to the river each day. Great on site bar with live music, too."
5,The perfect weekend getaway,It was our first trip to the Driskill and it did not disappoint. The room was very comfortable and the hotel was more than expected from a building 200 yrs old. Dinner in the hotel was perfect as well. The check in staff and valet were above helpful. We can not wait to return.
4,Great history,A very clean but dated hotel that has a lot of character. We were glad we stayed for an evening but anything longer and we would have been very uncomfortable in the room as the air conditioning made the room very humid.
5,Stay Here,"Where better in Austin to stay to get access to 6th Street, capitol, and all that Austin has to offer. The rooms are spacious, service is over-the-top great. Food is very very special. Wonderful!We came from New York to Austin for the first time and are grateful that the Driskill was where our business meeting was scheduled. What a great hospitality experience all around!"
5,Beautiful Historic Hotel,I felt like we were at a cattle barons lodge. The hotel is beautiful and the lobby breathtaking. The rooms were amazing and full of historic pics and info. The food for breakfast was very tasty and selection was wonderful.
1,There are Much better options available,"As many others have commented, this location is in a Very Bad area! Overwhelming amount of homeless, drug addicts and aggressive beggars! I could not find one employee that actually liked working there.There are Much better options available"
5,Beautiful hotel,"The Driskill is a wonderful hotel. The lobby is gorgeous, with it’s beautiful ceiling and old fashioned safe deposit box door. The pictures in the hallways are a lovely touch, and the rooms were well-appointed. The staff was friendly and helpful, especially the valets."
5,I liked rolling my luggage through the crowded martini bar to the elevator.,"Staying there was great. After 7 PM two blocks away a taco stand opens streetside I recommend it, if you like tacos. The rest of the reviews will cover everything else. Why is there a 200 character minimum? On these reviews"
5,Texas Classic,"This timeless, classic Texas tradition just doesnt get any better- Bar is 2nd to none, atmosphere is classic. rooms are smaller than newer construction hotels but the room is every bit big enough.will stay again and again"
5,"Excellent Location, Ambiance and Service!","We appreciated The Driskill's central location in downtown Austin, close to restaurants, the music scene, museums, and the capitol. Historic architecture and decor in the gorgeous lobby, restaurant and bar added ambiance for our romantic vacation.Our queen petite room was spacious, attractive, comfortable and quiet. Bathroom was small, but functional. We wish the sink (basin) had been larger. High-quality towels, linens, shampoo and soap. Elevators occasionally had wait times.We felt welcomed by the service-oriented staff. Complimentary Wall Street Journal, New York Times and Austin American Statesman newspapers were available in the lobby.We would stay at The Driskill again!"
1,Historic means old,"Attending a wedding held in Austin and stayed at the Driskill for convenience. We got a junior suite since most activities were at night and we would be spending off hours in the room. Everything is outdated at the Driskill except the lobby and the bar area. Reminded me of a NYC hotel, all lobby, no room. The room furniture was worn, the walls marked up, hospitality and room service was archaic, and the bathroom was laughably small and cramped. With so many options in Austin, there is no reason to pay top dollar for a one star experience. The worst!"
5,Very nice!,Very nice hotel with great service!Its also right down in the heart of live music and night life!We ate at several of the restaurants and found the food to be great!Make sure you enjoy a great steak in their “ steak house “:
1,Bad Experience,My stay was awful because of how me and my family were treated. This was my son’s prom night and from the start my wife was basically tossed out of the hotel because we wanted to take a few pictures. Then we were followed around the hotel like we were thieves. Other senior students who were white were allowed to take pictures right in front of us without any hotel staff saying anything to them. They were not guests of the hotel like I was. This was the most upsetting experiences me and my family have ever endured. As a superintendent of schools this type of treatment would be unacceptable at any of my schools or functions.
5,Charm sets Driskill Hotel in a class of its own,The charm and history of this hotel is apparent with the first step through the doors. I thought it was unusual that so many reviews mentioned the wonder smell until we stepped inside. It truly does smell divine. Our room was lovely and so comfortable. Most of the staff I encountered had been with the hotel for years and spoke with great affection and pride about The Driskill. Can’t say enough nice things about this place.
5,LOVE the Driskill,"Had a fantastic stay, always consistent, excellent service, great location. There was a lot going on in the hotel but still very quiet. Only negative was valet took 45 minutes, would be nice to give guests a heads up on this so you know to call for car much sooner."
5,Downtown Austin,Great experience. Lots of attractions within walking distance. Staff was very helpful. It was nice to be in a hotel that did not resemble a chain. Lots of nice features to the hotel. the only thing missing was a pool.
4,Great time at the Driskill,"Location, location, location! The Driskill is conveniently located in the heart of the city. If you are staying over a weekend, you are in the perfect area to have the time of your life. The city closes off 6th street for a Bourbon-esque feel!The hotel in general is super cool. Rumored to be haunted, but in a good way. Service was good, and the bar area is always lively with live music."
5,Fantastic Hotel,"This was our first time staying at the Driskill after numerous recommendations. It did not disappoint. We were able to walk to all our destinations and we enjoyed the amenities the hotel had to offer. The room was comfortable and despite being by 6th Street, it was quiet. Would definitely stay here again."
3,"Lovely public spaces; teeny, tiny rooms.",Have a delicious breakfast and stay somewhere else.The public places are gorgeous and spacious. The breakfast room serves wonderful food. But the private hotel rooms are the smallest we've ever seen anywhere. Our windows looked out on the building next door--so close you could almost touch the building? Claustrophobic.
5,Conference,"Stayed at the Driskell for a conference. The conference was also at the Driskell. Conference facilities, food, hotel room, and bar were excellent. Would definitely go stay at the Driskell for a personal trip."
4,Business trip to Austin,"Lovely, renovated old hotel that is much more charming than a new high rise. The rooms feel like a throwback to the 19th century, but will modern-day comforts. The location is perfect for wandering the bustling streets of Austin."
5,A great old hotel with old fashioned excellent service and F&B.,"This was our second visit to the Driskill and we will be back. It’s nicely majestic and old world but with very modern room convenience. The staff were great, the breakfast as good as expected, we just love the place, and right there in the middle of the action in austin. It’s not cheap but if you want quality then you have to pay (mostly anyway)."
3,"Beautiful hotel, fine property. Service not the greatest.","We upgraded our room after we were sent an email telling us what was available for upgrade. We received a confirmation of the upgrade, but when we arrived, we were told that our upgrade was no longer available. The restaurant was poorly managed, at least for breakfast, we didn't attempt to eat there for other meals. This is the reason for the ""poor"" service rating. The pillows on the beds were very, very flat, this is the reason for the ""poor"" sleep quality rating. However, the wedding reception we attended was wonderful and the property and atmosphere was top-notch as well as the cleanliness of the property."
5,I'd stay again just for the smell,"Y'all... this hotel is my new favorite Austin hotel. The location is perfect, the staff was friendly and helpful, and the accommodations were absolutely perfect. I loved walking into the hotel after a day of exploring and felt the comfort and good smell (seriously) of the hotel."
4,Friend's Weekend,"Four couples, friends from high school, planned this special weekend in Austin and San Antonio. The Driscoll in Austin was chosen for its location and because of its history. It was very nice, and the staff was polite, but not very warm and friendly."
2,Not worth it!,"We only spent 1 night here thankfully. Location is very central, walking distance to lots of bars & restaurants. Staff friendly . The hotel is old & historic but it needs some work. The noise level was unbearable during the night. Every conversation in the hallway can be heard, every door closure, toilet flushes SO loud, & air con is loud. The hotel does not feel luxurious at all. You have to take 2 extremely slow elevators to get to your room. Don’t waste your $$ go elsewhere."
