rating,title,review
4,"Clean, friendly staff, weird entrance policy, nothing special","It all went fairly smoothly, from the check-in all the way to the check-out. Concierge was very helpful the couple of times I had questions or needed something. The rooms were decently sized and clean (although weirdly facing the inner part of the building, where lights are kept on all night), but not special in any way. They have an old flat screen TV (around 32"" or 40"") which they kept turning on everyday (I don't understand what's this trend hotels do lately to have the TV On when you walk into the room... it's annoying).My biggest complaint has to do with the hotel closing all entrances to the building except for the main one. The building has nice entrances on different sides (in fact, the more convenient side is the closer to 6th), but all are closed and one has to walk around the block to go in."
4,"Great stay, clean rooms","I stayed at this hotel for five days on business. The hotel staff was very welcoming, the check-in process was smooth, and the room was one of the cleanest I’ve seen lately. The hotel is a little outdated with decor and technology- updates are needed for a better experience. Free and working WiFi, usb charging, and a refrigerator are all things I come to expect in a modern hotel, especially on a club floor. Noise doesn’t bother me- it’s the city and all hotels have thin walls. I enjoyed the club floor’s free breakfast and appetizers as well as the complimentary beverage service. Overall, a nice experience."
4,"The hotel is nice, club level not really worth it","Have stayed at this Omni several times over the years and it is a nice place with friendly staff. Hadn’t booked club level before, so tried it this time. Breakfast - stick to breads, bagels, pastries, fruit...the “hot” egg selections were not remotely warm and the bacon and sausage way over cooked both mornings. The evening choices were a little better and they do serve wine/beer/cocktails, but again, not really worth the extra add-on.Self-parking is $32/night, but is is in the heart of downtown Austin - good location.I’ll come back, but won’t spend extra for club level."
4,Friendly service,"The downtown Austin Omni is well located for downtown meetings and access to SoCo and West Campus. We enjoyed a club room on the 14th floor where the lounge had nice beverages and snacks. All the staff was very friendly at the front desk and in the club lounge. The rooms were clean and up to the high standards commonly found in Omni hotels. The parking situation makes this a challenging place to return in the future, as the hotel shares a garage with an office building. No spaces were available, so we valet parked for $47 per day. A little high for Austin, so be prepared. We opted to UBER everywhere given the parking challenges."
4,Great Hotel,"Excellent and accomodating staff, good hotel, comfortable and clean room. Spacious conference rooms with great WiFi. Surroundings of the hotel not very safe to walk at night, but overall, it was good."
1,Deserves no rating,The staff isn’t welcoming and they have a very negative attitude. Worse experience I have ever had at any hotel never plan to stay at a Omni ever again. Watch out for the credit card you place on file they will charge anything and obscene amounts of money. Didn’t even use valet yet I was charged a valet overnight fee.
4,Great but no coffee available prior to 7AM,"Staff in all areas very friendly and accommodating. Great location. The room was a bit dated but beds were comfortable. Since the Pete’s Coffee stand is not open until 7AM, there should probably be some made available elsewhere within the lobby for early risers."
5,Restful Get Away!,Friendly staff! Very comfortable beds and pillows. Quite! Good food at the restaurant. They even gave us a late checkout with no harge! Thank you!! Great location too!Can’t think of anything else to say😘
5,Great location,"Great location, walking distance to so may great places. 6th ave is full of great bars and restaurants. Staff is very friendly and knowledgeable. They were able to guide us around town to some great shopping areas."
3,Overpriced but great beds,The hotel beds are awesome. Just know that every service used will cost more than what is qouted by staff or listed on the website. These fees can mount when using multiple services. Parking should be reduced or free for hotel quests with the amount you pay per night for rooms.
1,Needs a makeover!,"Traveled to Austin for business and had to stay in downtown for my visit.I usually stay at Westin’s or Marriott’s but those hotels had no availability.I booked the Omni downtown because it was available and I have had good experiences at other Omni hotels around the country.The poor review is due to the overall condition of the hotel, it is very dated and in desperate need of a makeover.I will say that everything in this hotel needs updating- the lobby, the hotel restaurant, the carpets, the elevators, the rooms, the bathrooms, the paint, the window treatments, the TV’s, and the ventilation system.Also,Some of the costs are very high- for instance overnight parking is $44 per day and that is very high, there are plenty of parking lots adjacent to the hotel that you can use.Recommendation-If you need to stay in downtown Austin go to another hotel until the Omni updates this location."
4,Good business hotel in central location,"Stayed for three nights, Hotel offers all the typical needs for business travelers.- Keurig Coffee maker and Pads in room, functional bath and comfortable bed and reasonably good wifi. Safe, Minibar (pricing not checked)- For private stay I don’t like the dark brown colored furniture and the business hotel flair.- Friendly and helpful staff- wait for elevator at peak time- Due to the fact that multiple Bars, Restaurant are very close by, I would recommend to have breakfast outside."
5,"Great location, service and experience!","We greatly enjoyed our stay at Omni. Location was perfect, right downtown within walking distance to everything. Staff was very accommodating and friendly and had great recommendations. We upgraded and received breakfast and appetizers, drinks which were also very nice. Bed was very comfortable as was room. Would highly recommend!"
4,Omii Austin downtown,"this hotel is in great local for Austin and the downtown area, close to the hill when legislature in session and close to some great places to eat and entertainment always available in the area and is a strength of this city!"
2,Joke,Watch out for manager Graeme. He has 4 whole years of hotel experience and will let you know that to ensure you that you are wrong as a guest. Keep an eye on your credit card statement because they will charge it without telling you.
5,Couldn't be happier!,"I stayed on property for a business trip. From the moment I arrived on the front drive to check out the staff was very accommodating, friendly and efficient. The rooms are very comfortable and clean. And the location couldn't be better! Right downtown and a block from 6th street."
5,1st time staying at the Omni,"The only thing was the freshly cleaned restroom in my room. It had a strong odor of bleach and other cleaning materials. I aired it out a bit. Other than that, i had a great first experience there. I will definitely stay there again in the future."
1,If you like,"Full sized beds, outdated rooms and bad service come here! We reserved a king sized bed but the “manager” could not figure out how to get us in the room with the king sized bed because my husband was staying on with business!!?!? Yes staying longer and overspending linger at this hotel?!? So while there was a king sized bed available and he was willing to change rooms after I left they couldn’t figure out how to make it happen! We should have stayed at the Westin and he could have joined his work after the trip. Rooms are beat up! I would not recommend or every stay here again."
2,Need updates,"Room rates were different for me and my colleague.My first room had a broken heater. The room was loud and cold. The thermostat did not work.I complained to the guest services, they said they would fix it during the day and call me to let me know the status.No one called me. Guest services said the heater was fixed upon my arrival in the evening. When I went up to my room I found out that it wasn’t. I tried calling to the guest services, phone didn’t work.Came downstairs, I was given another room. No help was offered to help me transfer my luggage to the other room. My original room was on the 14th floor, new one was on the executive levels. Needed a different elevator. A lot of up and down after a tiring work day."
5,Terrific service,"The staff are friendly, efficient and professional. The catering staff were appropriately interactive and fun whiledoing their jobs very well. The housekeeping team was equally helpful and kind spirited. Very impressed with the hotel amenities and location. Will be back."
5,Awesome Experience,"Awesome hotel. Close to great restaurants and entertainment. Hotel food was fantastic. Service was excellent. All the staff went out of their way to help and make you feel welcome. Great view from the room, great water pressure and comfortable bed."
1,I will ever stay at an Omni again. The cleanliness was sub par. There was a love of gum on my nightstand the entire stsy,When I removed at the end of me at midnight I noticed there was a big piece of green gum attached to the nightstand I was so tired that I decided I would not call Lynn because they would fix it the next day when they clean the room or they would find it. That piece of gum remained for my entire stay. That means that’s the level of cleanliness in that room. That says everything about the quality of this hotel it is disgusting and I will never stay there again. I will let everybody I know my experience was there. Because it was such a busy trip I would arrive in my room late I was too tired to call somebody in to clean it I just kept hoping that the next day some cleaning person would actually notice it but that never happened this is just a disgusting hotel and I would not recommend it and would ask that you stay somewhere else because if you’re going to pay the rates that you pay at the Omni for this type of cleanliness it’s not worth it at all.
1,Overpriced and Terrible,"Stayed on a Monday night for a business meeting at the negotiated group rate of $239, down from $289. First, the stay isn’t worth either of those prices. Additional $32 or $44 for parking depending on self or valet. Additional “resort” fees for using the fitness center/pool. Additional internet fee. I mean what the hell does the $239 cover?!?! Once you get to the rooms, they are pretty plain Jane outside the longhorn hide ottoman and swanky leather chair that I’m sure 99% of the people don’t use simply for fear setting your feet on it will cost you $1,000+. TV is probably a 32” that takes 10 seconds swapping between channels. Small refrigerator with snacks and drinks that a regular sized Snickers or other candy will set you back $4, water $4, soda $5, beer $6-7, and a small Pringles for $5. Bathroom toilet paper is the John Wayne single-ply type. Shower had hair in it. Paper thin walls to hear a guy f#%*ing the brains out of a girl and the headboard hitting the wall plus their alarm going off for about 15 minutes since they were passed out from that session. They DO provide earplugs to drown out some of the traffic right outside your window. And lastly, you can change the thermostat, but the temperature doesn’t change like it’s controlled by the hotel. Again, I don’t know what you get for the money and I definitely don’t recommend this place to folks. Had it not been for our group being there, I would have found a cheaper place to stay and drove in knowing that some other place would have breakfast included and just as nice of rooms and amenities at no extra charge."
2,My Omni Austin Experience,"My experience was not that good, the room was too hot and the air would never really cool us off. We had to ask for a microwave in my opinion at the price we paid the room should come with a microwave and refrigerator."
2,Omni Jan 2019,"Location of the hotel was outstanding, walking distance to many fine restaurants, etc. Hotel service was definitely subpar for the price. I stayed on executive floors and my friends stayed on normal floors but I did not have access to their floors, if I had know that I would have just gotten a regular room. stayed 2 weeks and laundry service was down for 3 days over the weekend, asked management to help find an alternative and they told us to google it !! will never stay at an OMNI property again!!"
4,February Couples Trip,"Service was excellent. For my fiancé and I, the problem was with the room. The water from the faucet was either scorching hot or cold. It took some time to find the right placement for lukewarm water. The tv for our rom was rather small. We both don’t have the greatest eyesight for distance. The tv was rather small for the size of the room and a good distance away from the bed. The bed was not as comfortable as we expected it to be. It was really firm and the pillows were too. Lastly, the doors to the hotel rooms close loudly, so our neighbors leaving their room early in the morning often woke us up.. initially our heater for our room didn’t work either. We did call Maintanence for this and it was fixed right away. Thankfully so because Austin was about 35 degrees during our stay. Aside from these small details, our overall experience was excellent! Amazing location, service, very clean, and absolutely beautiful. Price point for the room was very fair as well. I would most likely stay here again."
5,Great Stay,This is the best hotel in all of Austin. Have stayed here on numerous occasions and they really bend over backwards tome you feel at home. Would not stay anywhere while in town and being this close to 6th street is a plus.
5,Never Dissapoints,"This is very clearly beautiful hotel with the perfect location. So close to all the excitement, yet a peaceful respite from all the action! The absolute, number one feature of this hotel is the wonderful staff. Not one dissapointment!"
1,Will not recommend,"We stayed there 4 nights, had a car and been charged almost $50 per night x 5! On the bill appeared like 4 charges, so I believe they did it intentionally! Had trouble with WiFi and the water smelled horrible.. Will never go back there Again!"
1,Not again,Not worth money you pay for room. Stay somewhere cheaper and use uber or other modes of travel. Water had like bad smell to it and service was rude. Never again for the price you are forced to pay and they dont honor military rates.
3,Great location not the best staff,"I stayed here for several nights while attending a conference. The location is great, the building is beautiful. My room had small windows on front side of the building and every morning I could hear noises from outside — the sound echoes because the building is tall and curved inward. Cleanness was good upon arrival but house keeping was not done properly during stay."
5,Very nice hotel,"Great location for checking out 6th Street, and also walking distance to the State Capitol and Longhorns Stadium.The staff was exceptional. I used multiple free nights (full disclosure - I'm a member of Omni's loyalty rewards program), so I had to make separate reservations for each night. The front desk handled it, without a problem. My room wasn't initially ready when I arrived, but the bellman checked my bag for me and the clerk told me she would call me once the room was ready. (I've heard that in a couple of other places before, but no one has actually ever called.) True to her word, I got a call about an hour later.The concierge desk was very helpful - they actually looked up a couple of attractions I wanted to see but with which they weren't familiar, and they made a couple of restaurant recommendations, as well.Absolutely no complaints about the room, and the atrium is really a sight to behold.If you have breakfast in the hotel, I'd recommend the migas - it was delicious!All-in-all a great stay!"
4,Nice Hotel,"We really liked this hotel. Very clean rooms, and the atrium was beautiful!! The walls are a little thin, we heard a couple next to us arguing for over an hour in the middle of the night. Otherwise, soft beds, clean rooms, and friendly staff."
5,6th Street Get Away,Went down with my lady to hang out on 6th St. The location was ideal. Very comfortable and clean. Service was great. The accomodations were just what we expected. I would definitely recommend this hotel.
5,Great trip,Everything was great as usual with Omni. We loved our room and every person we came in contact with offered superb service and was very friendly. Breakfast was great in Ancho's and they even had a gluten-free section to accommodate my special needs and give me a treat.
2,Disappointed,"No laundry service for my group, exorbitant amount of money for what we got, one person in my group stayed at a competitor and received daily cooked to order breakfast all for $50 less a night for a much better room and location"
4,Great Location,"Stayed here for 3 nights recently whilst attending a conference in the Austin Convention Centre. The hotel was certainly very convenient for that, being just a 10 minute walk away.My room was well appointed, large bathroom & 2 double beds (bit of overkill just for me, but appreciated the large size of the room.I found the wifi connection to be very patchy & often slow - not what you would expect these days. It would have been nice to have a kettle rather than a coffee-maker, but that may be just my englishness complaining !The food, however, was excellent, both in the restaurant & room service. I definitely recommend the Cobb Salad !Overall, splendid - loved the views from the rooftop pool & the trips to the enclosed lobby in the lifts were excellent."
5,Quick visit to Austin loved the downtown vibe and beuatiful hotel.,Loved how many y things were conviently located near the hotel. View of the capital was breathtaking and the quietness of the room was appreciated. Definitely interested in returning for a romantic weekend with the wife!
4,Great downtown Austin Hotel,"we chose the Omni Downtown Austin hotel because of price and location and we were not disappointed. The location is great. The staff in the lobby was always willing to help. Very friendly, courteous, and professional. The room we had could use some updating. the Bathroom was huge and really great, but the bedroom was small (I guess a downtown hotel often has small rooms, but it clearly was a bit worn...) The bed was comfy and considering we were downtown the hotel was very quiet which was a great feature. They have a 10pm quiet time policy, for us that was awesome. so other than the fact that the room could use some updating,we were very satisfied."
2,Horrible for a work trip,"Myself and 4 others are here for a 12 day business trip. We needed laundry done on Saturday and were told that they couldn't help us. Not the kind of service that I expect when paying a hotel around $3000 per person. The internet is slow, and you have to reconnect anytime that you get on the computer. Save your money and go anywhere else."
5,"Great location, staff is very welcoming",I was pleasantly surprised to return to Austin the downtown Albany location. The staff was very enthusiastic and welcoming. This was a complete change from previous trips to this hotel and I was pleasantly surprised at the warm reception and welcome received upon arrival. The rooms are of great quality and allowed for a very quiet and wonderful evening and a great location. This hotel is but one block from the infamous six street in Austin yet you could not hear the live music being played less than 100 yards away.
2,Not good for work,Horrible internet. Even the version that is $9.95 is extremely slow. That they even charge guests is sad.Room was not cleaned from previous guestNice restaurant with good breakfastBed was comfortable
5,Friendly and Efficient with great comfortable beds!,Staff was friendly and efficient and the suite was clean comfortable and spacious. Bell hop went over and above to accommodate my checkout and went back to get a forgotten item from the room after checkout. Location is perfect. Will be back.
5,Great Night's Sleep,"Spent several longs days at a Training Event. It was wonderful to come back to such a clean, cozy and comfortable place. Everyone at the Omni Austin Hotel was incredibly friendly and welcoming. Their customer service training must be awesome!"
5,Always a great experience but this time was even better.,Stay here regularly. Got upgraded to the 14th floor where I was provided breakfast and early evening apts. amazing! Food was great. Concierge was helpful. Cleaning service did a wonderful job and was exceptionally friendly.
4,Good meeting location,"Attended a meeting at this hotel and found it to be convenient, comfortable and a good hotel for a professional gathering. Staff was friendly and helpful. The only minor knock would be on their banquet food. “Adequate” is the best description; nothing special and pretty basic hotel fare. I’d certainly stay here again"
3,"Okay room, loud hotel",Average room and hotel but there is a lot of noise you hear staying at Omni. At 1am you’d hear people in the hallway yelling and slamming doors alongside drunk people down in the lobby area that you can hear 13 stories up.
4,"Great Location, Reasonable Price","Stayed here for a friends wedding which was held down the street. Enjoyed the hotel overall. Price was fair and the service was good. Room had a nice view overlooking Austin. It is frustrating in general to have to pay for a parking fee, but this is the way with all downtown Austin hotels. The garage was accessible, big, and clean. Would definitely consider staying here again when visiting Austin."
3,Tired hotel... time for refurb,"My spouse and I were here for New Year's Eve. It is in a good central downtown location but very near a lot of homeless camps so you will see many homeless in the streets and sleeping under bridges. It was sad. The staff at the hotel including the bartenders were all very nice and accommodating. Rooms service was also good. The lobby area is shared by clear glass offices and it was very cool looking but the actual rooms really need to be refurbished along with the hallways. They are dated however they are clean. They could stand to add some outlets and more modern technology as well. There were also some heating problems. I know it is not usually that cold in Austin but it was during our New Years Eve stay. The heat had to be up to 75 and it was still drafty from the large windows. Overall, it was a good stay but I would choose a more trendy hotel next time."
3,Nothing Special or Classy!,"We were not impressed with our stay over New Years:( The expensive Gatsy Ball they have is nothing but a drunken party, nothing classy about it! The club room was rather small and my husband had to bend down in the shower to even use it. Plus the mini fridge was hot, and we were told it was working fine, whatever! If you want to experience downtown Austin, there are much nicer hotels to choose from!"
3,Great location,"We stayed in a club level Suite. Service was excellent and the club offered a small breakfast offering that was very nice. The early evening cocktail hour was also very good with appetizers and drinks and the concierge serving was great. Rooms on club level are large with a bedroom, living room and large bathroom. Only downside is the rooms themselves, they are clean but look like they have not had updating in 20+ years. The carpets are worn out in the halls and rooms and it needs updating."
4,Extremely Satisfied,"Great location and beautiful hotel. I had trouble checking in because they didn't have the room I booked and TRIED to give me a smaller size for the same price. After seeing how unhappy I was someone else upgraded my room. That was the only bab experience, everything else was great."
4,Comfortable,"Location is excellent, we definitely had a restful evening and enjoyed site seeing . Other than not being able to use the exercise room and a dated TV .. we are satisfied and will definitely return to Omni hotels For business and pleasure"
1,Room was like a motel 6.,"They didn't change the sheets. The shower was super slippery and the glass door was coming out of its hinges because someone slipped in it before. The phone did not work and they charged us for a local call when someone tested it. They didn't provide more bathrobes, even when asked to."
1,Omni has lost its touch,"Horrible experience. Manager was rude and stated we had an upgrade when we didnt. Power was out throughout the first night of our stay. People and music sounds throughout the night. The room is dated. Tv is tiny and cable worked only 30% of the time. The valet is $42 a day and the self service parking is $38 a day. Your gold, platinum, or black level status means nothing anymore. No upgrades given, no wine upon arrival like before. They forgot to give us our free drink vouchers at check in. The Omni is not what it used to be.i would stay at the Omni 30+ nights a year. I will no longer stay here again."
5,The Omni never fails to impress,Omni hotels never fail to impress! Friendly and professional staff.... beautiful rooms and great sleep ;) we would never choose another chain. Valet was efficient- friendly staff- and very speedy car recovery..... offered direction assistance and thanked us for staying.
5,Good location,Perfect location for restaurants and bars. Hotel is nice and our room was great. The concierge 14th floor was closed due to low occupancy and there was an awful stain on the pull out mattress but over all good
5,Omni Austin Stay with a VIEW of State Capitol!,"To my surprise, I had great room with a view of the State Capitol! The view of the atrium was fascinating with visitors moving about. I slept soundly in a perfect room. Breakfast was delicious and all of the staff was wonderful!"
2,Very Disappointed,"Although I have stayed at the Omni in the past with great experiences I was very disappointed with this stay. I made reservations with a ""special"" rate through a corporate booking. I found at checking out that others in my group received a much better rate by simply using their AAA rate, which I could have used if I had known. Also, of 3 elevators, only 1 was working for two days. That caused significant delays and lines waiting for an elevator. On the other hand the service from the staff in all areas was outstanding."
5,Central location in Austin,"I was in Austin on business and the location proved to be within walking distance to all restaurants, shops and entertainment. I got upgraded to a one bedroom suite which was spacious and comfortable."
4,Beautiful hotel,"We visited for our anniversary. The staff was amazing, and the view from the hotel is great. We stayed on the 17th floor. Hotel is in a great location. I would recommend this hotel . We used the Valet for parking."
3,"Very Good, but not to the level of Omni",I would rate this hotel very high if the sound isolation would be adequate. The noise level is terrible inside and outside. Ice machine that was half corridor from me was making ice producing excessive noise. Party in the office building was running until 2AM.
5,Best Service Ever!,"Staff were all friendly and super helpful. Even had a microwave delivered to my room when I simply just wanted to bring it to a spot to heat up my leftovers. If I visit Austin, Texas, I will be definitely coming back here again!"
5,Great Customer Service,"Definitely a great customer service experience. When I arrive early at 9:15, even though check in was not until 3:00pm, I received a room. When I got to my room and the heater was making a strange noise, I called down to change rooms and was immediately brought a key to a new room. Forgot to pack my hairbrush, a comb was brought to me in the morning."
5,Long and a satisfying stay!,A very good choice for a business trip! I stayed at the hotel for 13 nights on a business trip and have no complaints! No hassles check in and check out and friendly staff. The concierge was also very helpful and gave me some good assistance in finding shopping sites nearby.The rooms are cosy and beds very comfortable with all the basic ameneties. The rooms need a makeover since it does not match the modern touch the hotel has on the outside. But this is not critical since there is no effect on the comfort. The housekeeping staff is also excellent and my room was always smelled nice and immaculate every evening.Location is excellent - Texas State Capitol and River Austin is not very far. The airport is a 20-30 minutes ride from the hotel (traffic can be a nightmare during peak hours in Austin so you are advised to keep a big buffer!) I would have appreciated if the hotel had a pick up/drop facility integrated in the package (and also breakfast!)The restaurant (Anchos) serves local fare and the bar stocks almost everything that one could wish for. Did not suffer much despite being a vegetarian since I was served good vegetarian stuff! There's also a Coffee bar inside. One can pick up a souvenier from a shop inside the hotel but do not expect a lot of variety.Overall a nice and comfortable stay!
4,Well located and well appointed,"A good choice if you want to pursue all the downtown activities Austin is famous for. Of course, that means premium rates for the hotel, but the convenience makes it worth every penny. This was close to the music clubs on sixth street and the myriad of culinary delights to be found in a cosmopolitan cowboy madhouse of creative energy.Rooms are more than nice, if a little cramped. Desk people were exceedingly polite and helpful. Coffee stand in the lobby is good. Keurig coffeemakers in rooms are a nice touch. Powdered creamer not nice."
5,Business Review,Hotel was excellent overall. Self Parking a Suburban was difficult. Could have better signage that ramp up actually leads to 7th Street and not another deck. I do understand the downtown location that limits parking infrastructure.
4,Very Nice Setting,The hotel is nice and the staff fairly friendly. We experienced a series of mishaps that rendered the hotel's friendliness as almost meaningless: 1) after preregistering on line it took much more time to get into our room than if I had waited until arrival for checkin. 2)the burst hot water pipe causing fire department evacuation at 4:30 am was inconvenient; I hadn't taken a 'sponge bath' in fifty years: still don't like sponge bathes!
2,Would not stay here again,"Room key issues. Closed breakfast early. Internet was less than 1mpbs best could get was about 500kpbs. Talked to tech support, manager, and front desk and they said is always slow and many people complain. Tech support says only 300mbps coming into the hotel for 301 rooms so will always be slow. Paid for upgrade still slow and that is when tech support said even if you pay for internet will be slow just not enough bandwidth coming into hotel. I come to Austin often and thought would try you all out but will not be back."
4,Lovely bed. Dramatic public spaces. Super pricey parking.,"The bed was incredible!!!! The public spaces were very dramatic and felt special. It would have been nice if there was information about the hotel in the room, like where the pool and gym were. It felt like they did not really want guests to use the amenities. The parking is super spendy, fortunately, you do not really need a car if you like to walk. The room was really clean overall, and I like how housekeeping attended to the room while we were there, but the tabletops had gummy spots on arrival. The desk staff were accommodating. Did I say the bed was incredible? I would rate value higher if parking was more reasonable and WiFi was included."
5,Pretty decent,Stayed in Omni for first time. It is good hotel with all the amenities. Parking was bit expensive otherwise it is a good hotel. I am a Marriott loyalist so likely will not be staying here again unless it is business trip
4,Great location.,Great location for exploring Austin on foot. The lobby was beautiful and the concierges were helpful with restaurant suggestions and tips for exploring the city. We used the fitness center daily and it provides lots of equipment and weights.
5,Great Hotel,"Wonderful staff in a beautiful hotel! Leon the valet is awesome! I would recommend to anyone and the location in Austin is great!! When I called the front desk to see about storing in a refrigerator, they sent one right up to the room."
3,Five Night Business Trip - Terrible WiFi,"Had a room on the 12th floor that was a good size but a little dated. Bed was very comfortable. Staff and service good. Had room service dinner two nights and at best the food was average.But my big problem with the Omni is that I paid $15 each day for fast wifi that super, super slow; the wifi was dreadful; I mentioned at reception and got a shrug of the shoulders. And for this reason next time I visit Austin I will be staying some place else."
5,Perfect location down,"This hotel has a great location downtown. You are in walking distance of the capital, restaurants, bars, etc. As always Omni does a wonderful job and it is an excellent hotel. I have stayed here multiple times."
3,Nice but not exceptional compared to other Omni properties,Shower tile was very slippery. When I mentioned this to guest services they alluded this is an issue they hear a lot of. They should post warnings or fix the problem.The rooms and common areas are becoming dated to newer Omni properties.Great location
5,Great stay,"Had a wonderful experience at the Omni. The staff was friendly and the atmosphere was warm and welcoming. The drinks and snacks provided daily were also great. The room was clean, tidy, and comfortable."
1,Very Disappointed,"I must preface this review with stating that I travel for business 2-3 times per month. Since many rooms were sold out, due to a conference, I stayed at the Omni hotel in Austin, TX on San Jacinto (downtown) for free, because my company paid for the business trip.Pros:everyone that I encountered was extremely helpful and nice.Cons:Very few power outlets in the hotel room.Insufficient lighting given the hotel room’s sizeCleanliness of the hotel bathroom, and a lack of linens being changed, although I requested it.Somewhat thin walls, I could others laughing in the room next to mine.My experience:My shower had someone else’s hair in it for two days in a row. On day one upon arrival, and on the second day of my stay.I was told that a housekeeping supervisor would follow up with me, and that never happened.For two days in a row, it also appeared that the toilet was never cleaned.On my last night at the hotel, I found some odd looking, caked on particles on my pillow and on a different pillow’s case. Also, because I specifically used a washable marker to mark the inside tag on my bed linens, I could tell that only some linens were changed, while others were not.Yes, the card indicating that I wanted linens changed was left on the bed.Seriously, due to poor housekeeping, I can’t recommend this hotel to anyone.I shouldn’t have to wonder if my room is actually clean or not, and question everything. Lastly, I’ll never stay at this Omni hotel location again."
3,Good location for downtown experience,"Hotel is within reasonable walking distance of restaurants, bars, shopping and parks with a safe feel of coming and going as long as you are aware of the homeless situation in a portion of the downtown area."
5,Omni is fantastic.,Every second was wonderful. Staff was great and quite attentive. Check in/check out was super fast and easy. Helpful front desk staff. They let us leave our luggage after we checked out so we could explore.
5,Fabulous hotel on the River Walk,We thoroughly enjoyed our stay in San Antonio. This hotel is located right on the River Walk and is one of our favorites. The rooms are beautiful and the staff is superior. Alfredo at the front desk made our stay one of our best ever! His service and extra special touches made him our favorite. Thank Alfredo for making our stay amazing!
4,Very decent stay,"My fiancé and I stayed here for 4 nights for a first trip to Austin. We attended the ACL music festival and so hotels were expensive this time of year and the Omni was more reasonable but still not cheap. Everything was quite good enough for us but was expecting it to be nicer for what we paid. The service and staff are always super great at Omnis and that held true here, but the place could definitely use some renovations. With that being said, still enjoyed our stay but updates would be nice. Next time I’d like to stay in a different area of Austin, anyway so I would not return for that reason but if had to stay downtown close to 6th street, good option."
4,Good Location/ Nice Balcony,"We went to Austin for Halloween. The hotel is centrally located and as we had a suite, we had a balcony, which was great. The price is very good for the location. Our only complaint is that the sofa bed was uncomfortable."
3,4 Stars for the Hotel/2 Stars for the Lounge,"The positives: Location was great for our activities. Lots of restaurants, etc. within walking distance. The room was a decent size, lots of hot water in the shower and the beds were comfortable (although the mattresses were sliding off so I think they may need to be replaced). Most of the staff we encountered were pleasant and helpful. Special kudos to Stacy who worked in the 14th floor lounge several days during our stay -- she was attentive, pleasant, and helpful. Really liked that the lounge offered a selection of newspapers each day, including Sunday.The not-so-positives: Definitely disappointed with the food options at the 14th floor lounge. While they advertise it as a continental breakfast, there's also oatmeal, sausage/bacon, and an egg dish each day. The egg dishes were all sadly tasteless and perhaps they'd be better off focusing on more robust fruit platters, etc. It seemed that when all the food was eaten (ie fruit during the morning or cheese in the afternoon), then that was hit (so get there early)! They were dealing with the water crisis so while there was coffee on 2 of the mornings, none was available on the 3rd morning, and there never was any hot water for tea. It might have been nice if they provided bottled iced tea....Perhaps I'm spoiled by staying at several Marriotts over the last couple months and being on their executive floor (lounges were uniformly wonderful). I'd consider staying at the hotel again, but not paying extra for the lounge floor."
5,Good location and service. Relax by rooftop pool,"Easy walk to sites, restaurants and music from the Omni. Beautiful lobby with restaurant and bar, nice breakfast bar option at reasonable cost. Very helpful staff. Beds are super comfortable. The rooftop pool is a gem.The concierge floor is an option I would recommend for its happy hour and breakfast, reasonably priced for what you receive."
5,UT System EAC,"Excellent customer service, employees collaborated together, in order to provide excellent customer service for a diverse population, creativity to collaborate and understand the various cultures in and out of the hotel, there is an understanding and knowledge of the visitors to make effective change to create a comfortable culture."
5,Amazing Service,"Upon check in and during other encounters I was treated like a rock star. It is so refreshing as a business traveler to receive that next level service. Dana R at the front desk went above and beyond to print items out for me, coordinate some business needs I had and did all of this with an amazing attitude! I will stay here again largely because of the service."
5,Met our expectations,A cool and clean hotel for exploring downtown Austin. Nice rooftop pool and concierge lounge with free happy hour (top of the line) and breakfast. Location worked well. Staff very nice. Reserve on their website and beware of gestation.com. Price was good though we had to stay over on a Sunday.
5,Great hotel,Great hotel right in the middle of down town Austin. Conveniently located just a few blocks from 6th street. Nice amenities for business having a medium to large size conference. Food and service was great.
5,Trip to Austin for F1 Race,"The Omni hotel was excellent for our needs. The hotel service was great, location was ideal and the food was very good. I'd highly recommend. We had a rental car, and the delivery of our car when we needed it was fast."
3,Eh,"Hotel okay, very nondescript modern building. Main problem was its location- 6th Street very unappealing area- wish we had stayed in the SoCo area (or if we could afford it, at the Fairmont, which was gorgeous"
2,Nice hotel - bad customer service,"Showed up and they told me they had no reservation for me. Called the 3rd party I booked through who provided a confirmation code for the booking, they still said they had nothing. Front desk spoke to the 3rd party and then asked for my credit card, when I asked what this was for the Front Desk worker condescendingly said to me that it was for incidentals and couldn't believe I was asking. Come to find out after departure I was in fact charged double for the stay. Overall the hotel was nice the rooms were great, the majority of the staff was very friendly and helpful - it was essentially one person that ruined the experience and put me through the headache of having to try and get $1200 in charges back on my credit card."
2,Can hear everything in the surrounding rooms,All would have been fine except for the price we paid for the room I feel like we should not have had to hear people and their extracurricular activities in the room next to us - upgrade your soundproofing!
4,STAFF was great!,"Overall a great experience. Just a couple small suggestions for improvement. If you book, I definitely suggest a KING size bed. The doubles are truly full size beds (vs queen in many hotels) and very small for a couple. Will return in the future."
