rating,title,review
4,Super nice.,"The hotel is great. The location is also great. Staff nice. Room super nice, clean and comfortable.2 areas to improve on. The mini bar, an absolute rip off. 8$ for a bag of chips. Really? The car valet, need major improvement. My 1st day I call for my car and they guess who I was and brought the wrong car down. Official explanation was that I sounded like a resident. Second day, gave them my valet number, they can’t find my car. For $40 a day to park you have to do better. But all and all a great stay."
5,Excellent Customer Service,"We stayed at the W for my daughter 22nd Birthday. The GM Drew Mcquade sent up a nice card and Birthday cake upon arrival.The Front Desk was very friendly and helpful, Caleb help us out and her really took the time to make us feel welcomed!!Love the location!! Can't wait to go back!"
5,Great hotel,"Loved staying at the W when we visited Austin for the weekend . Walking distance to all the restaurants , bars , and the lake. Rooms were very nice and clean . Towels aren’t great - need new ones . Staff at the front are friendly. Great hotel - will stay here again !"
5,Amazing!,"The resort top to bottom is amazing! This hotel exemplifies what it means to be a classy establishment. Rooms are great, the eating and drinking areas are awesome, especially the living room area! A++"
5,Nice!,"Honestly this hotel was very nice! Bathrooms were huge and up to date, beds comfortable, staff friendly, walking distance to a ton of eating and coffee places! Would come back! Only thing is pool can get loud so early sleep is not an option."
4,2% or Half and half,"This is a mixed review but has more to do with the SPG app and their customer service response.Let me start by saying the desk staff, Davis, and check in experience were top notch. As was the the Valet service where all the staff was better than most, speedy response and always a smile ... Great location as well.The property for the most part was what you'd expect from a W as far as design and great energy.Still some small things at the hotelbothered me in addition to what I feel was a misdirection by SPG and their explanation. Full disclosure I am a Gold preferred and generally a Brand supporter.At the hotel I was on the 9th floor. As I stepped off the elevator I noticed the AED case was hanging on the wall but the case was empty. Hey at my age I notice things like that ...The room very comfortable, as expected and clean but the mattress cover was bunched up, I found myself stripping the lower sheet to smooth it out to get comfortable.Not a big deal but neither is ""a little"" sand in your shoe.As for the SPG issue, it goes like this, most brand apps promise the most competitive price but in this case I found a price on an a major travel sight that was just under $200 less. I found that hard to believe so I went back to the app. in make sure I wasn't missing something. I booked using the aggregators sight.When I checked in I was of course informed I would NOT receive the usual items I've come to expect like point credit or even any credit for the stay at all. This was just an overnight, but we are developing this market so I understand I will be back but for this trip not worth getting upset over.I called SPG I usually wouldn't and now wish I hadn't, to be told if I wanted a price match I would have had to had filled out a form and bla, bla, bla whatever! I'm not much for happy talk really. No disrespect meant I prefer you do something or don't but don't try to excuse what's unexcusable. At the end of the conversation I was left wishing I had made a better choice. I have started to travel a lot on business again these days so I have been trying all the brands again to find ""my place""In the end this experience has seen me deleting the SPG app from my phone as I don't feel it has been designed with my best interest in mind!Maybe the Marriott people will effect some change to more reflect the experience of using their app ... Too bad really as I've recently stayed at least 3 Aloft properties in smaller markets like Greenville SC, and really like the room lay out.Regardles, I'm retiring my SPG app, status and Brand. I shouldn't have to beg or search for a rate match, PERIOD.It's certainly not the hundred and eighty bucks, more a lack of respect for the fact it's my hundred eighty dollars, which I likely would have spent on food and drinks anyway. In this case I chose to eat off the premises. If I have to play shoots and ladders, we use to call the game ""snakes"" and ladders, to find there is a better price available on the net I don't feel the brand is actually investing in my loyalty. Quite the opposite ... I'm not a discount shopper but I'm not a fool either.It begs the question, is there any real value in placing my confedence or loyalty commitment to a system this system that offered little to help ensure I at least got the best value available on that day in that property.I'm not going to go on about this but I am disappointed. Some of you will appreciate this, others will think I'm being silly or even petty when I say what I feel is more a sense of loss, than anger. Giving up on a brand you once identified with is like moving out of a house and away from neighbors you liked.I do want to reiterate the Hotel and staff at the W in Austin provided a great experience, I am appreciative of that.Next up Medford OR for two nights then on to a Marriott Courtyard in downtown Seattle for four nights next week.Happy Thanksgiving Y'all!"
2,Basic,"Thought I was buying special. Instead, basic hotel room. Up-side was the undying scent of lemon in the room. Clean room - design cold/grey. Pool freezing cold - not swimmable. Nice doorman - always smiling. Not thrilled by stay at hotel - really? - multiple dollars for 7-11 bag of m'n'm's; $13+ for glass of cheap wine. Won't return and will not recommend."
5,Literally THE BEST NEW YEAR'S EVE EVER!,"HO-LY COW. So, my wonderful husband sprung for really swanky tickets to the W for New Year's Eve. We live in the area, but love to stay downtown on NYE to avoid the roads and to be close to all of the fun. When we were checking in at the W Austin, the concierge kept complimenting my husband on his choice of room (""Excellent choice, sir.""). We both thought our room was a slightly upgraded room, so the gushing seemed a little over-the-top. I just figured they made everyone feel like royalty.Um, maybe they do treat everyone like royalty, but seriously. No. This was not a ""slightly upgraded room"". This room was some Oprah kind of room....look it up (the Extreme Wow Suite). When we walked in, we were blown away and realized why the concierge (Justin) was making such a big deal about our reservation. Honestly, I didn't get too settled in at first because I thought for sure it was some kind of mistake. I mean, ZZ Top was staying in the hotel that night and I felt bad because their room probably wasn't as nice as ours.Don't get me wrong...my husband I was accustomed to the finer things in life and regularly travel, but the W Austin has definitely ruined us for life as no other hotels will live up to the magic we experienced. The room had two king sized bedroom suites (on opposite sides), and a separate service entrance and butler's pantry. The bathroom was a spectacle unto itself with a huge stand-alone tub, a gorgeous view of the lake, and a shower that would easily accommodate four people (I don't know this for certain, obviously, but that would be my guess). This was luxury at its finest. The mini-bar even had canned pure oxygen (I'm not sure why, but that resonated with me as something the ""other half"" must enjoy).At any rate, our upgrade turned out to be a once in a lifetime deal and it truly made for the best New Year's Eve EVER. We loved our room, got a gorgeous view of the fireworks over Town Lake as we prepared for our evening, and then we danced the night away at the Neon Gold Party. It was perfection!The next morning, I took the longest, most luxurious shower in the history of showers (I can neither confirm nor deny that a full grown woman can do a snow angel in the shower). Before checking out, we lounged downstairs amid an intoxicating mix of house music and the smell of maple syrup and helped ourselves to mimosas and pancakes. (Incidentally, we also saw ZZ Top's Billy Gibbons that morning and gave him a knowing look because we now knew what it felt like to party like rockstars in the penthouse.)Thank you, W Austin, for giving us one of the best experiences of our lives. The service (and clearly the accommodations) were first-rate. If you're looking to ring in the new year in style, you'd be crazy to go anywhere else. And, who knows? You just may end up getting the upgrade of a lifetime!"
5,Awesome staff -- very helpful when I forgot my workout shoes,"The location of the W is awesome. It's the standard W look and feel on the inside, which is fun, but it's the staff that makes all of the difference at this location. They were friendly and courteous right from when I arrived, but it was my post-stay customer experience that pushed this into 5-star territory for me.Right when I arrived home and unpacked, I realized that I had forgotten my shoes. I called the hotel, and Colton, the lead security supervisor, found them and had them shipped out by the next business day. He even included a luggage tag (a hit with my 4 year-old). Also, props for the business card with the W Austin's TripAdvisor. I'm not great at remembering to write reviews, I'm usually just a consumer on this site.In this case, this is a 5-star rating well deserved. Thanks to Colton and the rest of the staff. Can't wait until work brings me back to Austin again soon.Hook 'em!"
2,Away Spa Thumbs Down,"I’m in the middle of a three night stay at the W Austin as I write this review. The hotel staff is very friendly. The room is alright - bed is comfortable, but there is a glaring lack of storage and the bathroom is open concept. When my husband had to get up at 6:00 am to get ready for meetings, I was awoken by lights and noise from the bathroom, as there isn’t a bathroom door.I had a free morning, so I decided to check out the spa. Very disappointed. The facilities are cramped and run down. The locker that I was given to use literally fell off of the hinges when I opened it. The floor of the shower was moldy. I booked a body treatment which was given by a gentleman who basically rushed through the treatment and actually hit me in the head as he was transitioning from the use of one product to another. He rattled and banged equipment within the room. It was very noisy and not relaxing at all. The last half hour of the treatment he must have realized he had rushed and still had time to kill so he repeated previous parts of the massage. The treatment overall had no rhyme or reason (did a mini-facial and didn’t put any product on my nose or upper lip?) and seemed very haphazard. I frequent high-end spas on a regular basis. For the price of the treatment, I expected better facilities and a better-trained therapist. I was asked if I wanted to leave a 20% tip. That was tacky. They should have asked if I would like to leave a tip. I left 15%, because the therapist was friendly if not skilled."
5,W Hotel - Austin - #1 Downtown Hotel,"The W Hotel never disappoints from the first touch to the last. The valet, bell staff, and front desk were awesome from arrival, daily to departure. The room met all W Hotel standards: clean, well-appointed and super cool. The hotel is located downtown so you can walk to everything from great BBQ to the best music spots. We did not take make it to the spa or pool but the looked pretty awesome. I highly recommend the Austin W Hotel for business or pleasure."
2,Lost a Regular,"It saddens me to have to write this review but after last night's experience at the W it has to be done. As a local I've done everything at this W BUT spent the night. I've stayed at other W hotels and have been extremely impressed especially by the customer service where this hotel is seriously lacking. I regularly use the pool, spa, eat at Trace and use their Valet as well (which I don't know are hotel employees or contracted out honestly). No one seems to be on the same page here and if you are not staying the night even if you are dropping money there you are treated quite differently.The hotel reeks of pretentiousness lately. It's a newbie on the Austin scene and at a few hundred bucks a pop a night for a basic room they certainly act they they are the best in the game and they really could care less if you disagree especially if you don't have the money to back up your opinion. I may not roll up in an Aston Martin and demand get prompt service but when I'm here it's usually for a special reason and I'm spending hard earned money and expect to be treated accordingly. I've never felt like such a bum walking off the street into a hotel as I do at this place and it's not a welcoming feeling. Even calling the front desk to confirm a reservation and ask a question left me with a bad taste.Now for specifics. The valet last night tried to charge me a ridiculous amount for the service even though I was well under the ""3 hour rule"". They had the time entered in wrong and instead of checking with the restaurant or someone there he made me list all of the things we ate and drank for dinner.....really? Do I look like such a degenerate that I can't afford a meal at this place? That was a first. No vouchers are given at the restaurant for parking and we even double checked with our server during dinner, who said she would ask someone else, we were told there was a flat rate. So regardless there seems to be a lack of communication going on. Speaking of dinner, upon entering the restaurant absolutely no one greeted us. Everyone looked, but no one greeted.....We stood around awkwardly until the hostess arrived and instead of starting with ""good evening how are you"" it was ""Do you have a reservation?"" Cut right to biz....because if you don't have a reservation I don't have to be nice to you or make an attempt to accommodate you? We did have a reservation and were thus seated promptly at one of the MANY open tables where we received service from a woman who seemed like she REALLY did not want to be there. The food is always great and the drinks are OK. I don't know that i'll be going out of my way to bring out of town guests here again though.As far as the pool and spa go, both are nice. The employees at the spa seem to have their stuff together and are very helpful. The pool staff is about the same as the restaurant staff. Unless you're sitting in a cabana getting bottle service don't expect that ""Above and beyond"" service. I walked from the pool to the spa in my swimsuit and was promptly told I needed to put clothes on for the 10 feet I had to walk to then get undressed for a spa service.... The pool is very small and get's pretty crowded. It is a place to ""see and be seen"" but after all of the experiences tied together I'm good with not being seen there anymore.I had really looked forward to spending a date night, birthday, special occasion etc night at the W at some point. The location is fabulous. But I'll save my money and re-visit one of the many hotel options downtown Austin has to offer."
4,Review for Away Spa at the W - Locals Special,"I've lived in Austin for over 25 years and I have found the best place and price for brow wax and lash tint! The locals special Monday - Thursday at the Away Spa in the W hotel. Free valet parking! Shelly C is the BEST! I hate to tell you her name, as she will be even harder to book but she is crazy wonderful OCD - in a great way, when it comes to brows. The Spa lounge area is very nice and great lockers. The steam shower is awkward, as it shares the space with the shower and has one small bench. It would be nice if they had a dry sauna or a more of a user friendly steam sauna area."
5,"aWesome W, so sweet you can eat it","I'm an SPG Awards & Marriott Awards Member, I live in DT Austin, and stay-cay often at the W, love my staff there!!! Unobstructed views on the south side of the W, best gym/spa, but then again, they have an Aussie Dynamo run'n the joint, love the staff across the board, ya can't beat the location & you can get IT whenever whatever W is XLNT!"
4,Friendly and prompt service,"This is a ""swanky"" hotel that's not my personal choice, but I stayed here on business for a conference. It's a little above my typical price range, and I like to stay at a different major name hotel chain.I put in a couple requests at the front desk before my stay, and I was happy and appreciate that the hotel obliged. The front desk staff was always pleasant and greeted me whenever I came by (check in, whenever I left for sightseeing or back from dinner, etc.).The TV in my room didn't work so I called the front desk. They sent a nice gentleman to my room to look into it. Apparently a cord was loosely connected so he fixed it. Also gave me a different remote with new batteries. Worked like a charm. I didn't really ""need"" the TV, but it was nice that they responded so quickly and politely.I ordered room service one night of my stay and it was delicious! Prompt delivery and exactly what I ordered.The one thing that was a little odd was the bed sheet. There wasn't a fitted sheet, but rather a flat sheet on top of the mattress pad. I think it was put on sideways, since it kind of hung down to the floor, and when I was sleeping it would creep up at the foot of the bed, exposing the mattress pad. I was too lazy to fix it myself, and I chose to forgo housekeeping (as I usually do).The room was clean and had everything you'd normally expect in a hotel room. It was a nice stay, rather quiet (I had asked for a quiet area of the hotel). Actually slept 10 hours my first night there! I would stay here again if I'm back in Austin, for business or pleasure."
3,Great location but now tired,"Location is perfect for getting around Austin, but other newer hotels beat it now, prices are not low and you can see bar areas are not as full as in previous years. People have moved away. Needs a revamp and a new look and identity. Competition in Austin is getting greater. Staff were great and room service good and speedy . If you can get a good price good, if not, there are better now."
4,Amazing concierge team!,"Just wanted to give a special shout out to Frank and his awesome concierge team at the W Hotel Austin. We were in Austin, last month, celebrating my sister's bachelorette party and he and his team were amazing in helping me plan the perfect weekend. From arranging transportation to Lake Travis, to booking dinner reservations, to decorating the room they were superstars! Thank you all for making it even more amazing :)"
2,Wouldn’t stay again,"Thermostat control was lackluster, unable to lower the temp to a comfortable level even after 10 hours. Water pressure is nonexistent in the shower but water still gets a 3 foot parameter wet outside the shower. Bed is hard, not much softer than the floor. Bed Pillows offer little variety. Minibar is stocked, not allowing for storage of my own items. Room is dimmly lit even with all lights on and most lights not on a wall switch. Tv does not offer many channels. Alarm clock loses about 4 minutes a day in time. On the bright side, the free WiFi is decent. Good location. Good restaurant and bar."
4,"Great location, consistent W","Good hotel, great location in the heart of downtown Austin. I am kinda over the W vibe though, it doesn't feel fresh or innovative anymore. They did give guitar pic shaped room keys which was novel and their mini bar selection is good. Neither would make me come back -underscoring my point about W's need to innovate."
4,Can we stop with the open concept now,"That's my only complaint - no door to the entrance of the bathroom. We needed maintenance in our room one night but we also wanted to shower since we'd been gone all day in the hot sun at the ACL Festival, but we had to sit there and wait for maintenance to show up on their own sweet time because had he walked in while one of us was showering - can you say free peep show? Annoying! But everything else was fine with the room ^_^"
3,"Not very impressed, gym was nice","This hotel has a great location and gym, but the rooms and service you can find elsewhere for half the price. The bar on the bottom floor is nice and location is close to E 6th ST if you wanna go out you can walk there."
5,"Chill Vibe, Groovy Hotel","I was attending a conference and was pleasantly surprised by this nicely located, awesome property. I arrived early and they got me into my room early. I was in 608 which was very large and had a balcony that four people could comfortably lounge on. Others in my group did not get the same deal. Some rooms are much smaller. If you want outside space it seems to be only a few floors in the even numbered rooms. Awesome toiletries including face wash. Two robes, which always make me happy. There’s no door on the bathroom. There’s one for the toilet but it’s all pretty much hanging out when you get out of the shower. People traveling in pairs hated this. There are odd things that bugged my colleagues but I didn’t mind, like very tight sink space and no drawers. The lobby is mostly made up of a series of comfy seating areas and bars that were very inviting. The pool area was lovely and urban."
5,So Divine At Happy Hour Time,"My co-worker and I frequent the W for happy hour (we are locals) because the staff is friendly and the food is great - especially for the low prices. They always have the best DJs and I think I'm a bit picky when it comes to music for my HH setting! Several different atmospheres all in one... the record room, red room, living room, patio, etc. so something for whatever mood strikes. I like that the crowd isn't too young, there's a good variety of people who come through. We often meet people staying at the hotel from out of town and local residents who live there, both. It's our go-to spot (or at least starting spot), and one of the reasons I've grown so fond of Austin's social scene."
4,"Great location, very chic, but if you 65 - the shower/tub can be challenging","The hotel is beautiful, extremely modern and the location on Lavaca is fantastic for getting around Austin. Also right at ACL so a great entertainment alternative. The room for the price was reasonable but the tub/shower combination is the size of a shower stall so if you wanted to take a bath you would have to do it sitting up - and it is a high step into the tub. Also, since the tub/shower is in the open and not behind a closed door it could get cold when you step out into the main room.All in all a very good place to stay"
1,Flash over substance,"I was excited to stay at the W, it looks cool and very trendy but feel that this place is flash over substance!!The couple of great things going for this hotel is the service of the events team that were at the conference I was attending (they were fantastic) and those at the hotel restaurant were great! The bar and lounge area are cool too.Here's the negative stuff...I arrived late night at 11.30pm and was was welcomed by a pretty cold receptionist who didn't deliver a warm welcome, it was no better than the typical copy and paste welcome you would get at a 2* star hotel, nothing unique, different or personal. I was staying for 3 nights and did ask the receptionist if I could have a slightly later checkout when I leave as I was attending a conference in the same hotel and wanted to be able to freshen up before leaving for the airport but was simply told that the checkout time was the standard time and that I could just leave my luggage with reception who could hold it for me till I left. Its funny that I asked a different receptionist the day after and he was able to put a slightly later checkout time for me which really helped me, frustrating this couldn't have been done on my initial request when I first arrived.The room itself looked great but please note the bathrooms are open with no doors so probably ideal for couples but if you're on a twin option sharing with a friend, then just make sure your comfortable with that level of openness! The shower head power could be stronger and more room around the sink area would be great!The lighting in the room is annoying, as there is no master switch off button by the bedroom area (if there was one, I couldn't find it!) so you need to get out of bed and switch the mains off by the front door. The bedside lamps are on the wall and are quite high up so you would need to get out of bed to twist the light switch on or off, just seemed fiddly and not easy to do.My room was not serviced after the first night, which wasn't such an issue but on the second day I saw a hotel maid a few doors down in the corridor and asked her ""Are you please able to service my room today as it wasn't yesterday?"", to that she replied ""sorry, no English""... thats's not what you would expect from at a hotel of this level... this got resolved eventually when I spoke with reception but why employ someone who doesn't understand the basics of English? Baffled!On the last day when I was checking out, my hotel room was meant to be covered on the event account of the conference that I was attending but they did not have this on their records. I appreciate there was a disconnect in communication somewhere so no blame game here but my frustration here was that after waiting around trying to solve the problem for 20 minutes, I didn't get an apology for waiting, a thank you for staying or a help with bags or to the airport from the receptionist. I was simply given and told here is your invoice and that was it, I didn't say anything and just left... a cold ending just like the cold welcome I got."
5,a delightful stay,"this is one cool hotel. booked thru the amex FH program with all sorts of little treats and benefits. thought as it turned out, booking a few months ahead turned out to be way more expensive than booking a few days ahead, my bad, but something to note. room was great, only lacking bath and weirdly, no slippers. such an annoying oversight. 6th floor rooms have balconies overlooking the pool deck, which is a a bit of a good looking party town on weekends. but shuts down at dusk so not noisy during sleep time. bed was fantastic, spa, excellent and a fantastic gym. well located but parking is ridicuously expensive. great spot for a stay in austin."
5,Upscale downtown hotel,"Exactly what you would expect from a trendy, upscale downtown hotel. Pleasant staff, comfortable beds, luxury appointments.The lounge areas off the lobby are very interesting and laid out as a series of living rooms or libraries.Our room was not large, but clean, comfortable and quiet. It did seem, though, in the bathroom that practicality was sacrificed for trendy decor. If you need counter space in the sink area, you won’t find it here. And be careful stepping out of the tub/shower if you’re of short stature.The location is next door to the ACL Live music venue, so it was the perfect location for attending a concert there if you’re from out of town."
5,Amazing stay,"W is maybe my favourite hotel in the world. This one in Austin is amazing in terms of style, design, service and quality of the stay. I would reconmend to try their à là carte breakfast, it's absolutely amazing."
5,One of the standout W properties,"I am a big fan of the W, and this is a great one. The location is incredible, it has probably the best gym out of any property I've visited (I think it's better than the gym I actually pay for in San Francisco), and the service is TOP notch. I know what a good Starwood property is capable of and these guys bring it up a notch. Any request gets handled immediately. Eliza at the front desk really took care of my party -- and then sent us a hand written note recommending a breakfast spot. I can't wait to return!"
4,The luxury Hotel in Summer!,"The bed is incredibly comfortable, the decor looks fashionable and designed! There are many poor parties within W hotel in summertime and they do provide free tickets. As a SPG member, I highly recommend this brand hotel."
5,The W Hotel rarely disappoints and always finds ways to make me smile!,"I travel often for work and tend to always stay at SPG and Marriot properties. If possible, the W Hotel is always my favorite property due to the attention to detail and the excellent customer service. They are always accommodating to early check-in and late departures which are a big deal for someone like me who lives their life on the road. The rooms are simple and not grandiose and have a sophisticated feel to them. I love the restaurants and the location of the hotel is absolutely fantastic. I can get anywhere downtown quickly and there are many options for food all within a one block walking distance. The pool is absolutely amazing! This last visit I had a room that overlooked the pool and river which was very nice. You can rarely go wrong staying at the W Hotel, especially the beautiful one in Austin."
5,Fantastic hotel,"W as you would like to have a W hotel. Placed directly downtown, the hotel is wonderful. Big and modern rooms, awesome gym and a wonderful and relaxing pool area.The restaurant and hotel bar offer great food. Looking forward to my next stay at W Austin."
4,Ya always know what you'll get at a W,"Love W Hotels. I don't know what that ""W hotel smell"" is but I want my place to smell like the W. Room was fantastic. Service great. Concierge pointed me in the right direction. Super close to the river if ya fancy a run. And walking distance to all restaurant and night life. Pool was super nice. The W is always solid. You know what you get with a W and this hotel upholds the brand rep."
4,"Cool room, super nice hotel!","This was my first time at a W hotel, and it was pretty good. The rooms are super interesting, and did not feel like the same old standard room. It was nicely decorated and had a great view. The amenities and snacks in the room are also really nice.The hotel has a lovely pool, and a few events in the lobby while I was there.The only issue I had was that the hotel charges a deposit per night for damages in the room, which was over $100 for every night I was there, instead of one full deposit. I was staying for 2 weeks, and I had been traveling for work for a few weeks, so this caused me to have an issue with my card. The staff were not understanding at all, did not let me charge the deposit on another card, and the room on one card, and gave me no options so I was pretty stuck. This kind of ruined my stay at the hotel."
5,Great Hotel. Pool is first class!,"Went to the W for a weekend trip with friends. Spent a Saturday at the pool and cabanas. First class service, food was great, great looking guests and awesome music. Very diverse crowd with a great vibe. Door men and women were a nice touch at the front door and rooms were small but modern and sleek. We will be back."
5,Our Second Visit Sealed the Deal--The W is definitely the best in ATX,"This is the second time we've stayed at the W Austin, and we were thankful for a Starwood SPG upgrade to a gorgeous suite with sweeping views over Lady Bird Lake and the raging cauldron of hormones known as the WET Deck pool. The rooms are nearly perfect--giant bottles of Bliss products (guess what got stashed into my bag), rain forest showers with built-in-to-the-walls non-fogging mirror tiles at different levels (truly thoughtful for couples like us, where my husband is several inches shorter than I am), an over-size whirlpool bathtub with views over the city, a thoughtful selection of books to read while lounging on the massive sectional beneath the vast windows looking out in 3 different directions over Austin. My only complaint, which I often have, is the incredible difficulty of accessing an available electric outlet--I nearly killed myself crawling under the desk trying to find one. The hotel's location is perfect--just far enough away from the 6th Street madness but close enough to join it. On Saturdays, the amazing Austin Farmer's Market is just outside the door, and the paths of Lady Bird Lake are 2 blocks away. After an afternoon of cheap drinks/apps and a lot of fun (thanks to host Gilbert) at the afternoon happy hour in the Living Room Lounge, we decided to take advantage of the hotel's amazing location and walk to dinner at Otoko in the sizzlingly hot SoCo area, and we hardly broke a sweat. Unfortunately, the nightly parking rate is more expensive than spending the night at many hotels, and in Austin '17, there are virtually no cheap alternatives in the area. It's all worth it--this hotel is definitely the best that Austin has to offer."
5,Always a Good Time!,Great location. Wonderful Staff. Always a good scene and crowd. Rooms are lovely and a sweet oasis in a bustling neighborhood. Pool is fun and a lovely escape from most business part of downtown. Close enough to all of the best parts of Austin.
3,Anniversary weekend,"Very nice staff, great food, great lounging areas, great location, beds and pillows very comfortable, pool TOO small, loud and very crowded. Rooms overpriced, definitely a great hotel for ages 30 and under."
5,Stylish and comfortable,I stayed here for my business trip. The room is cozy and stylish. Room size is not big but has a large and comfortable bathroom.The hotel only has 1 restaurant but it is the perfect location to reach lots of fine restaurants & bars in the city.Their bar was really nice but I preferred to have a drink at an outdoor pool. Very beautiful place.
5,Shout out to the Sales Team!!,"I work for a tour company in Austin called Austin Detours. I just had the privilege of having 12 of the sales team from the W on a Street Art Tour, and they really made my day!! Teamwork makes the dream work, and these guys and gals are living the dream!! Thanks so much again! I hope we get to do more with your team!"
5,AWAY Spa Amazing experience,Symphony at the front desk absolutely went above and beyond to make my experience a perfect one. She was extremely friendly when checking in and very helpful when it came to finding my personal property I had forgotten in the men's locker room. She saved me from having to replace a $450 item only because she did whatever it took to find it. (including going through heaps of towels) I will definitely be going back and kudos to Symphony. She is an asset to the W away spa team that deserves to be recognized.
5,A nice hotel for conference,Joined a gathering last November to watch President Election Broadcasting with Technical community in Austin. Nice atmosphere in the meeting hall in the 2nd floor of the hotel. About 2-3 hundreds participants showed and the snack/drink is fantastic. It's in the center of Austin downtown with convenient public transportation and walking distance to Austin visitors' center.
4,Great location and staff,"This hotel is located right between 2nd and 3rd on LaVaca. You are in a perfect location although you need to walk a while to get to Congress, Rainey or 6th Street. Uber just got back into Austin, so you have plenty of options.The hotel is fine, but showing its age. Our shower didn't work and the temperature was either very hot or very cold. Some of the wood in the room was chipped and I saw a burn mark on the ceiling. The bed was great and we were located on a very high floor so the noise was not bad.The staff was terrific. We were all greeted when we arrived and the staff at the front door could not have been nicer. The Bar and pool are full of trendoids who would make anyone out of high school feel old. The exercise facility was great. One of the best I have ever seen in a hotel. The spa was nice too.While this hotel is certainly starting to show its age, it was a fine stay. I would certainly return again."
5,Favorite hotel in Austin!!,"My husband I stayed here in June 2016 to celebrate our anniversary and absolutely loved it! We knew it was going to be a great stay from the moment we checked in. Javier at the front desk was such a pleasure to deal with. My husband was an SPG gold member at the time and he upgraded us to an amazing room. We were also given a complimentary lunch at their restaurant Trace which we highly recommend. The room had the most incredible view of Lady Bird Lake, it was modern and the bed was very comfortable. The service at the hotel was fantastic from beginning to end and everyone went out of their to way to ensure our stay and anniversary were perfect. The location can't be beat as well, we were able to walk everywhere from the hotel and never needed our car. We look forward to planning a trip back this summer."
5,W Wow'd way beyond our wildest dreams,"We were celebrating. The W went overboard as they delighted with us and made certain our stay was memorable. Even beforehand, Donna (concierge) made contact with me and answered several questions. With our SPG membership, we gained early access to our room - a beautiful suite that took our breath away, almost to the point of tears. HOW AMAZING. The Sunday brunch at The Trace was delicious (with $5 for little pitcher of mimosas) and our waitress, Stephanie, was exceptional to the point we asked for her by name on Monday. At the pool, we were treated like royalty. During the entire overnight stay, it was as if The W enjoyed having US stay.For us, the quiet pool on Monday was MUCH more enjoyable than on Sunday, when a boisterous party with loud music takes place.We returned 4 weeks later for Sunday brunch at The Trace."
5,We Love This Hotel,"We stayed here for three nights for a ""staycation"". It is in a great location, close to everything and love the fact that it is connected to the Moody Theater. We had a large corner room, which had great amenities, including a steamer, which was awesome! The room has a little bit of a funky decor, but nicely appointed. We ate at Trace, which is the hotels restaurant and the food was excellent. They have a great gym and we got massages in the Spa and I really liked it, very relaxing. Overall it was a great stay, even though we weren't that far away from home, we got a taste of the downtown life and loved it!"
4,"Nice hotel ,more for tourists","Great staff and good location downtown. The gym is very good with lots of various machines. No excuses no to use it during your visitThe hotel is not really suited for the business traveler , but I enjoyed my stay."
4,One of the better W locations,"I had a very quick trip into Austin (less than 24hrs) and stayed at the W in Austin for the first time. Not sure how I haven't stayed in this W before as I come to Austin somewhat regularly - assume price has been an issue in the past. But, apparently not this time. Got a decent rate on my one night there.Good location in the downtown area. The front desk folks were warm and efficient. The rooms are fine - a bit conservative decor-wise compared to other W properties.Spotlessly clean and the bed was comfortable. Thought the bathroom layout was well done with a large full-size mirror and spacious shower.Would stay again."
4,"Win! Great Vibe, Fun Bar scene, very nice rooms, good gym.",Location downtown is good - near the restos and bars etc. The hotel has a friendly atmosphere and I thought the value was good if you shop carefully - look for specials and deals on the hotel website.
3,Struggling to keep up in a hot market,"There is nothing terribly wrong with the W, but there is nothing exceptional. Austin's downtown has numerous excellent hotels in this price range. The W seems to be struggling to remain relevant. The service is excellent as always. The pool area is great with plenty of seating. The lobby is dark and small and not inviting. So many Austin hotels are open and mirror the pedestrian nature of Austin's downtown.The room was average and the bed and linens awful. Our bed had a pad between the mattress and sheets that you would use to keep a child from wetting the bed. It felt like sleeping on gym mats. The sheets were always slick or greasy feeling. Tough to enjoy a hotel when your night's sleep suffers. No tub in our room, no refrigerator beyond the honor bar. The W considers their staff as ""talent"", which seems a little silly.In many other cities, this hotel would be a hip choice. In Austin, the W is barely relevant."
5,Austin Stay-Cation for wife's Bday,"There is rarely any surprise with the W hotel. Generally new, centrally located, cool, and pricey.The location in Austin is ideal. It's close to ACL, to the town lake, and to all of the best restaurants and nightlife.Concierge went out of their way to help make my wife's bday extra special and upgraded the room for us to a corner suite. Décor throughout the hotel was modern, hip, and fun.The hotel bar/club was a definite hot spot; it was packed and loud"
5,"Great service, atmosphere and quality","The W Austin really stood out to me this weekend (and it was a Holiday weekend). I booked through the Amex Fine Hotel Program and was luckily upgraded to a corner suite upon arrival. The service was awesome all around from check in, to the servers by the pool (and I have high standards). The pool area had a very fun vibe. Room Service food was average, but that's about it. I left something in my room after checking out, which was found and shipped back to me. I'll be back!"
5,"Exactly what you would expect from this brand - class, elegance and quality.","The W brand is synonymous with excellence and this property does not disappoint. From the moment you check in, this modern hotel has so many great amenities. Service is second to none and even the smallest detail is not overlooked.The room had great quality and a cool urban feel. The location is central to a lot in Downtown Austin especially the concert venue next door.Highly recommend but of course it isn't cheap. Would recommend looking at the package rates that include parking which end up being a better deal."
