rating,title,review
5,Di's,"The hotel was really nice - the gym was great, not crowded and very clean. - i just couldn't the ice machine - but then I didn't look very hard. We had several great meals/ the breakfast was yummy. The hotel was close to everything."
5,Beautiful hotel,"Great location within walking distance of numerous great restaurants and terrific running path along the Colorado River. Beautiful hotel with outstanding views of the city, lovely rooms, coffee shop in hotel, and great service!"
4,Modern Upscale Downtown Hotel,"The Fairmont was fantastic and we had a great stay. It is a beautiful hotel with very friendly and efficient staff. We chose it however because it was the location of a conference and also connected to the convention center for another conference. My only complaints are that I booked online requesting a fridge and it was not in the room when we arrived. This was resolved very quickly though with a call to the front desk. My second complaint is how overpriced their breakfast menu was. $21 for a 2 egg breakfast! I mean, IHOP is across the street and it’s less than $8. The atmosphere is not enough of a draw for the extra $13. I mean it’s kind of hard to screw up eggs. If you are looking for a big breakfast then their brunch is a nice option, but for all the business people looking for something quick before conferences and meetings, it would be nice if there was another option. My last complaint is that the maid somehow forgot to empty our trash 2 days in a row and once left her cleaning cloth on the desk. It was as if she was interrupted mid-cleaning or something.One other nice thing about this hotel was they do have a hotel limo/ car service which will take you within 1/2 mile of the hotel (drop off only), first come first serve availability. This was a nice feature. Overall the Fairmont is a great choice."
5,Excellent Experience,The hotel is beautiful and rooms are outstanding. The spa was the highlight! Audra in the nail salon was not only amazing but was by far one of the most professional and friendly people. She knows great customer service!! Kevin who did my massage was also outstanding. Professional and very accommodating. Would highly recommend!!
5,Beautiful Hotel,"What a gorgeous hotel! This hotel is elegant and beautifully appointed. The lobby, rooms, and restaurants are all top notch and the rooftop pool is beautiful (although it was crowded on the weekend). Be sure to check out the exercise room and take advantage of the driver who will drop you off anywhere within a mile of the hotel (we did tip him). The service was also fabulous. I highly recommend this hotel!"
3,"Beautiful property, great food, lacking on service","We moved to the Fairmont after the original hotel we had booked for the weekend lost all hot water. We booked a suite as we were celebrating our anniversary. The hotel itself is really beautiful - the public areas and the rooms. Probably one of the nicest rooms I've ever stayed in. The food was excellent - we had brunch, room service dinner and breakfast and all three were wonderful.The staff just was a little off - a few examples. The elevators stopped working for a period of time late in the afternoon, and there was a lot of confusion for much longer than there should have been. It took a good 20 minutes for them to get an employee out by the elevator banks to redirect, explain, etc. Once they got a handle on it, they routed us through the service elevators (long lines) and offered complimentary bottles of water, but it was pandemonium until that point, and a lot of people needed to get ready to go out for the evening so it was particularly poorly timed. I don't fault the hotel for the elevators breaking - but how they managed it could have used improvement.There were other odds and ends that were just sloppy - we requested extra pillows, and realized 4 hours later that those pillows had never been delivered. We ordered room service, and no steak knife arrived with the steak, and they missed a drink order.My husband finally called the manager because we were irritated and the manager was actually a bit condescending, and could have handled it better. They did give us a $100 credit, but it wasn't really about the money as much as an acknowledgement."
5,Fantastic hotel!,"The hotel was wonderful-- just flawless service and nothing was amiss. The employees were friendly and professional from when we arrived to a greeting and a door opened to checkout and storing bags. The only thing I would like is regular drip coffee set-up in the lobby for hotel guests... waiting in the coffee shop with the attached convention center was painful, especially if you just wanted regular coffee."
5,Amazing Austin,"This is a top notch hotel! Their friendly staff helped me to have the best stay I have had in months. Not only is it beautiful, comfortable and clean, it is also decently priced. I spent 6 days in Austin, 3 for business and 3 for pleasure and each time I came into this hotel, it felt like home."
5,Lovely!,"The property is beautiful and provides great location to whatever you need. We had quick access by walking, Lyft, or scooter within minutes.Enjoyed the food at the pool, Garrisons, Revue, and room service. Surprisingly enough, good options to choose from and food was good!Austin is great, you won't be disappointed."
5,Incredible Spa!,"Words cannot express how phenomenal my spa experience was at the Fairmont Austin! The moment I walked in I felt relaxed. The coordinators were very friendly and welcoming, and made sure my experience was perfect. The spa amenities are extremely impressive. The jacuzzi overlooking the skyline is a nice way to relax before and after a service. I highly recommend the fairmont signature massage. Shana Lee was absolutely incredible! She was professional, super friendly and truly delivered a masterful experience. Thank you so much Shana you’re the best!!!If you want a true luxury experience, visit the Fairmont Austin Spa!"
5,Loved the Fairmont Austin,"The Fairmont Austin is truly a luxury hotel for those who need to decompress in a beautiful environment. I loved my view of the gorgeous pool and loved, loved, loved the gym. I've never seen such a variety of machines, nice space for exercising, and the fresh fruit, water, towels and ear buds were a lovely perk."
3,Not all but some,Not all but some of the front desk staff made it seem as if they couldn’t be bothered with the guests. When I checked in the gentleman who helped was pretty rude and didn’t seem like he wanted to be at work. It could have been a better experience for my first time staying at the Fairmont.
5,ALTA,"My first trip staying at the Fairmont in Austin, and it was everything I expected of a Fairmont. The Texas charm was present at every aspect of my stay. The first night on the 32nd floor facing South with incredible views of the lake. A few nights later we’re back, and on the 27th floor. This time facing Northwest and the illuminated Texas State Capital. The Austin Fairmont is perfect!"
5,Great Experience,"The Fairmont reflects luxury comfort. Well appointed room. Room Service, perfect.Location is central to most activities to see and do in the area. . Staff is knowledgeable. The shuttle service with Adam, Chase and Duncan as drivers is so pleasant. That service is great to get you to a little farther away than a walk. Overall, our stay has been absolutely fabulous. Thank you."
5,"Very warm hospitality, great stay","Great service at the Fairmont Austin. Julie at reception deserves a special mention for friendly and efficient service.My room was very clean, quiet and comfortable. A great stay overall. Would definitely recommend it"
5,Customer service you deserve,"Whether it is for business or pleasure, this new hotel is the place to stay. Centrally located with knowledgeable staff. From when they open the door for you to the time you retire you’re surrounded by friendly and accommodating staff everywhere in the hotel."
5,Fabulous,"A beautiful, well maintained hotel, with a very acommodating staff. The restaurant has an unusual men and the food was exceptional. The lobby bar also had good drinks and good service. I would recomend a stay at this property ."
4,Beautiful New Hotel,"The Fairmont is a spacious, bright and airy addition to Downtown Austin.All of the employees are friendly and welcoming, the decor is well done and vibrant, the rooms are comfortable with huge windows and good amenities.What's a little strange is that some of the brightly painted walls and doors are already showing signs of wear and tear where they've been hit by luggage carts.The main bar is open plan and again feels spacious although when there's a convention it is jam packed. There's an enclosed walkway to the convention center.There is a food hall-type dining area that provides for a wide variety of food and drinks.If you feel the need to venture out, Rainey St. is just across Cesar Chavez!"
5,Fairmont October 2019,"The hotel clean and the staff was friendly. The downtown location was very convenient to the convention center that i went to each day on my business trip. I would recommend putting a fridge in each room,"
5,Wonderful stay,"Fairmont knows how to do it right and make it an experience to remember. From the rooms, to the amenities, to the pool area to the numerous areas to talk or relax. And the staff are awesome. Every single interaction from check in, to concierge to bell hop to wait staff to security (lost our phone) was exemplary. Well done fairmont."
5,An EXCELLENT Rooftop Pool,"We booked a stay-cation at the Fairmont in Austin, and loved our night here. One of our favorite parts was the rooftop pool. Excellent drinks and a great view of Austin. In the evening, we enjoyed the hot tub on the roof. Very relaxing. One of our favorite parts of the day was the buffet breakfast in the restaurant. This was possibly one of the best buffets I've ever had. They had everything--including a make-your-own crepe stand! Top notch hotel!"
5,Great stay!,"Love this hotel! Quick and efficient service with a smile! From the moment we walked to the front desk to check in, till the day we checked out, the service was exceptional. Will definitely come back next time we are in Austin."
5,Beautiful hotel,"Location was perfect for Convention Center. Good food, bar & music. All amenities. Nice workout/ spa area. My only complaint would be that the mini fridge was so full there is no room for personal items."
5,One of the best cities Austin,"From the moment we arrived till check out i would give the hotel 5 stars. The first night we arrived around 7;30 pm and walked over to Rainey Street we were surprised how close it was to the hotel a 5 minute walk. The buffet the next morning was fantastic . The pool at the hotel after our U of Texas tour was thriving and had great energy. The spa and steam were top notch. The next evening we ventured to Dirty 6th street and it was such a nice night out we walked home to the hotel my sons used the bird/ lime scooters and ventured out on there own. All in all great location , lots of action at the hotel , great service and concierge would highly recommend this hotel"
5,Total Wow!,The Fairmont Austin is one of the nicest hotels I have stayed in! Just a huge wow from the minute you enter the hotel. The restaurants/bars are all very nicely done and the food is wonderful. The Spa and fitness facilities are first rate. Meeting space well appointed. Wonderful outdoor space at the pool and 7th floor bar. Highly recommend!
5,Business Stay Convention,Staff was very polite and helpful. Very prompt on any request I had for room or services I needed.Great location and great bathroom!!! Room Cleaning crew were awesome!!!I would definitely recommend this hotel for anyone that ask me where the should stay when visiting downtown Austin!
5,Great Weekend,Attended a business function at the Fairmont Austin and stayed for the weekend to attend the Austin City Limits Music Festival. This hotel is wonderful and very relaxing. We enjoyed the on-site spa as well and were very much impressed with the facilities. Only complaint is that as a result of a large amount of music festival clientele there was an instance where somebody vomited by the elevator on our floor and it wasn't cleaned up for about 12 hours. Thankfully somebody at least covered with napkins until housekeeping could attend to it.
5,Amazing customer service and food,"I did not stay in a room but met up with a friend staying there for our conference. The staff there were very friendly and helpful, the lobby and public areas are beautiful, and the food was wonderful. Our server Miescha was super friendly, helpful and patient, managing our food preferences and sensitivities with kindness and respect. Would definitely recommended and want to give a HUGE thanks to Miescha!"
3,Expected much more,"When I booked this hotel, based on previous reviews, I was expecting everything to be excellent. Some things were, somethings were not. We only stayed for one night and were planning to enjoy it as much as we could. Check-in: Very slow. We had to wait because one desk was busy and two other employees were taking to each other. Spa: the spa is amazing, this is one of the strongest points. We did not have any service done but just paid for the day pass and relaxed a couple of hours. The spa staff was super nice. Room service: we ordered some very basic things and they were mostly a fail. I ordered ceasar salad with chicken and the chicken was undercooked. The guacamole was meh. Wings were OK. The prices were too high for what it was. Checkout: NIGHTMARE. I tried calling before I left to make sure the accounted for what we took from the mini bar. (We had selected express checkout the nigh before so supposedly they just email you the bill) NO ONE ANSWERED. We had to leave and of course I receive the email with the bill and it is ALL WRONG (I am calling later today to verify). They added charges of things we did not even tough. Anyway, that can be fixed I guess, I will call today. PARKING: $36 / night as a guest. WOW. like the price of the room is not enough to guarantee safe, free parking? Pretty disappointed with the experience overall, it could have been super pleasant but the CONS mentioned in this review had me worrying during and after the stay instead of just enjoying it."
4,"Comfortable and new, great pool","We stayed at the fairmont for a weekend getaway. Rooms are very comfortable and clean. The pool is great, only complaint is that it was very busy the weekend we stayed and there weren't enough chairs at the pool and service was slow. Overall I would recommend this hotel."
5,ALTA One,"Mixed visit, vacation with conference for spouse's work. Amazing hotel with good rates, fine dining and great bars for adult beverages. Entertainment in the 6th Street District is walking distance, about four blocks and Rainey Street to the South is three blocks.The Revue Bar at the Fairmont features upscale drinks and entertaining mixologists, like Kyle, below on the left. Live entertainment in the main bar nightly is smooth and welcome background."
5,Wonderful stay excellent service by staff during breakfast,"The staff was absolutely amazing. Our room was clean and spacious.The only thing that could have been improved was the bf Buffett’s food could have been hotter. Very nice selection of food but some ie eggs, oatmeal and meats were luck warm."
4,Friendly staff,"Clean, spacious rooms with natural light. The staff were super courteous and friendly. Only issue was that the door in between the adjoining room I was staying at was not adequately sound-proofed. My neighbor was watching tv or had it turned on very late at night and early in the morning. The management should try to solve this problem realizing that once in a while they will have people who would not consider others around them and would watch with full volume."
5,Can't wait to return!,"Lovely hotel; spacious, beautiful, great staff. For people like us (in their 50's plus), I would highly recommend spending you at this Fairmont - as the location is central to action - but not in the middle of crazy. We were on the 15th floor and and could hear a little noise from Rainey Street fun - only a bit on Saturday night. We stayed 4 nights and I look forward to a return visit - a wonderful place to visit Austin and the Fairmont helped make that happen."
5,Ourtrageously Cool Austin Experience,"Honestly, it's rare that I'll take time to write a review for a hotel. But, The Fairmont Hotel in Austin gave me the greatest Austin experience, that I have no choice BUT to write one! The hotel itself is situated in a perfect spot in the city. Right next to the river and steps from all the action of Congress Avenue. The vibe is totally cool and fun, also. Great mix of hipsters, jocks, and business types. Lots of eye-candy. Pool and restaurants were a blast. BUT, the real kicker was the Southern hospitality from the employees....especially one concierge who deserves calling out. Robert was not only personable, very knowledgeable and helpful...but incredibly friendly and professional, as well. Gave us great tips for lots to do in this fun town. He is PERFECT as a concierge and would definitely be someone I'd call for a beer any day of the week. Thank you Robert M!!! I'll definitely be back and will now plan to stay at other Fairmont properties because of this great experience. Much appreciated."
5,Perfect!,Carlos was amazing! He made sure to double check with the chefs about a food allergy and had the best recommendations and speed of service! Thank you for making this experience so special at the Fairmont!
5,Revue,Carlos provided the best service and food recommendations at this restaurant. The drinks were fenomenal on their own and the food was high quality with great flavor. The atmosphere was fun and innovative. Highly recommend.
5,Great wedding block experience,"We had our wedding in Austin and reserved a block at the Fairmont. It was the perfect place -- very central, brand new hotel, great service, and the pool is amazing. It was easy to set up the block, and the events staff went out of their way to help us. We recommend it!"
5,Went for a conference ....stayed for the Spa,"Went with my husband to his conference, since I was solo lost of the day i was able to check out the services the hotel had to offer. Got a facial and mani/pedi at the Spa. They were wonderful but very expensive. Cost was pretty similar to other swanky hotel spas. Staff was very nice and helpful. Rooms were spacious and beds were very comfortable. Would def stay here again. Valet was very efficient and courteous."
5,New Clean Stylish Property with Attentive Service,"This hotel is conveniently located in the heart of downtown Austin near Rainier Street and within walking distance to 6th Street. Upon arrival I was greeted by a friendly smiling agent at the front desk for check-in who was thorough in outlining the hotel amenities. He noticed I was carrying a pack of beverages and promptly arranged to have a separate mini-fridge delivered to my room. I received a text upon checking into my room to see how everything was, and was once again asked for feedback when I initially logged on to the Internet. There I commented that it would be nice to have a couple of small bottles of water for the in-room Nespresso machine, which was delivered with a thank you card to my room the next day. The room was spacious, stylish, and nicely appointed. I was sent an Express Checkout email link which expired before my checkout, as the line was quite long at departure I just called the hotel to email me a copy of the folio after.My company also held a meeting at the property so in terms of the Conference Facilities the Wi-Fi Internet service was spotty, they were too quick to remove the coffee in between our all-day sessions and the snacks always run out. While the catering was good in general they seem to enjoy serving what appears to be leftovers from dinner the night before for lunch the next day.Overall I really enjoyed my stay and would definitely recommend this property for those travelling to Austin!"
3,12 Slow Elevators + Even slower food servcie,"This hotel has two adjacent banks of 6 elevators and I waited at least 4 minutes every time I pushed the button. The line in the coffee bar in the morning was out the door. The service in the restaurant was... weird. I asked for a table and they said only high tops / bar was available. I pointed at a row of empty tables and was told ""they are all wobbly right now, you can't sit there."" Food service was slow for breakfast and my egg tacos arrived cold. Do better, Fairmont!"
5,OUTSTANDING Experience,"They do things right , luxury accommodations, world class service , fantastic location and great facilities . We were impressed that the breakfast buffet and the parking was included in the price. The staff made sure every interaction was perfect. Thank-you."
5,How cozy room it is,I had a conference in the convention center during this trip.Fairmont Austin is connected to the convention center by the corridor. It is very convenient and safe.And my room is well organized every day. I stayed there so comfortably.
5,No Weak Spot,"Excellent service, room with a spectacular view of downtown Austin, floor to ceiling windows for panoramic view. Every detail carefully thought to make your experience very enjoyable. For instance, the hot tub at the spa was run with salt water, instead of chemicals, i.e. chlorine. The decor was modern with warm colors, pleasant to the eye, and the lobby had plenty of spots to work with a view, live music and food"
5,Anniversary getaway,Perfect stat for a quick getaway! Lots of sights and sounds to take in with the beauty of the hotel and the great service! It’s like stepping into a movie scene. Would come back to enjoy the great pool scene!
5,ACL trip,Great stay and not far from ACL shuttle. Hotel is beautiful and smells great. The breakfast was a little weak but otherwise pretty good. Parking was good and drinks at the bar were well done. Will stay again
5,Great weekend!,We were in town for 1 night and wanted to be close to as much as possible. The Fairmont is top class! They held our luggage both days and didn’t charge extra. Within walking distance to lots of the best local attractions.
5,An excellent hotel!,"This is a very grand and nice hotel. The hotel has very good facilities - a number of restaurants and bars, gym, a pool on the 7th floor, banquet halls....it really feels very grand and opulent.The check in was very smooth. The staff are very friendly and courteous. The rooms a very nice indeed- large and spacious, nice bed and very good working area.The fast checkout was just amazing!Breakfast could be better.Overall an excellent hotel"
5,Awesome Austin Fairmont,"We stayed at this beautiful hotel for our anniversary. We made our resy through ""Jaz"", and she had a bottle of wine and chocolate strawberries waiting for us in our room. Our check-in was fast, friendly, and helpful. The front desk personnel were all great. We had dinner plans around the city, but we did have cocktails at the bar in the restaurant area. Great bartenders and great cocktails! The room was fabulous! Very clean and shiny. Comfortable bed and pillows. Rainey Street is a short walk; maybe 3 blocks. Rainey St. is made up of old homes converted into cool, casual bars lined up and down the street. Great food trucks everywhere! Great restaurants within $5-$7 Uber fares. Special thanks to William Hansel in the beautiful Spa! Highly recommend this Hotel! I know parking garages are expensive to build, but $50 for Valet; $38 for self parking (?!); for Austin; is quite high. If you're flying in; you're golden. Other than that; 5 star!!"
5,Fairmont Hotel Austin,"The Austin Fairmont Hotel was a wonderful experience. It was well located. We enjoyed the gold experience in which we were able to check in at our own desk, on our own floor and check out as well when it was time to leave and no one else was ahead of us. The concierge level was amazing for breakfast and happy hour, as well as snacks and beverages throughout the day. We also dined in one of the restaurants the first evening and had brunch the last morning of our stay on the seventh floor. The whole Fairmont experience could not have been better and we plan to return whenever we return to Austin in the future."
5,Clean and Posh,The stay was absolutely amazing. The check-in process went smoothly and everyone was very friendly. We ate at the Revue restaurant and it was quite enjoyable with a variety of options!My favorite part of the hotel room was the slow closing feature on the bathroom barn door!
5,Great Stay,"A great stay at a great hotel in a great city (Austin). Kudos! I have no complaints and very little room for improvement - staff is attentive and friendly, accommodations are great, color scheme is on-brand and views are great. The only suggestion would be to reconsider the frosted glass at the end of each hallway in the common area of the floors - makes it look like it is raining out regardless of weather. Also, rain-shower heads would be great in the bathrooms - the little things that move it up to Ritz-Four Seasons."
5,Great stay in Austin,"Clean, friendly, excellent restaurant and beautiful! Well place in downtown Austin within walking distance to many great bars and restaurants. Also very close to the capitol and the tour there as excellent!"
5,GAME DAY,The Fairmont Austin has become my hotel of choice when I visit the city. I often come here for football games and the location is excellent. I have been a member of the Fairmont presidential club for sometime and I would say this Fairmont may be the best in the country.
4,Recent Visit,Hotel was nice clean very nice. Only bad thing that made me drop rating was walked 3 miles to rent a bike spent $40 and then saw other guests getting a complimentary bike. I was unaware that was available I spent $40 and wasted 3 miles of walking when could have got one for no charge. Would have been nice if there was mention of that posted somewhere. Otherwise really nice hotel and staff.
5,Trip to Austin,"Beautiful Hotel Centrally located, Very convenient, Extremely Professional and Courteous Staff. Excellent Amenities, Extremely Clean and Well Run Property. The Event Staff and Food Service was Exceptional as Well."
5,La Tech game versus Texas,Excellent hotel downtown with walking access to most every restaurant and features of downtown Austin. Excellent staff and very nice rooms. Great amenities at the hotel and bar area. Relaxation and great atmosphere.
5,Long Weekend Getaway,The Fairmont was a great hotel to stay to celebrate my 60th birthday. The live entertainment in the lower level bar was great. The pool on the 7th floor is awesome as well. It helped make a really hot day much more tolerable.
5,The spa is fantastic.,"Overall the entire building was well staffed and clean. The spa, however, had the absolute perfect staff for the experience and the eucalyptus steam room was dialed. One of the crew, William Hensel, was anticipatory and inherently kind. There is a very nominal charge for a day pass that had us expecting a subpar spa, which is the complete opposite of what the Fairmont Austin has put together. Completely splendid, will absolutely return."
5,A weekend of adventure and relaxation - thank you Robert Concierge,"I came to Austin for a special weekend with my wife. Upon arrival to the Fairmont, I went to see the concierge for ideas and that was the best decision.Robert Concierge was amazing! He listened to my story and excitement to have a getaway weekend with my lovely wife. He gave us fantastic suggestions for restaurants, music places and activities. He is knowledgeable, friendly and focused on details to make you feel very special. The weekend ended with a special note from Robert Concierge and champagne to celebrate. Next time I visit Austin no doubt I will stay at the Fairmont hotel.Thank you Robert Concierge for your outstanding customer service and helping me to have a very special weekend in Austin."
5,"Our ""Dining Experience Specialist"" Alif Hornsby was amazing!!!","Alif showed great knowledge of wines, care and consideration of our experience, great personality that was engaging and fun throughout the night. Alif and the staff at Fairmont Austin was so attentive to our needs and even provided us with a bottle of wine to take home because of a slight mention of how much we enjoyed our glasses of the Palazzao Della Torre. We will definitely come back for the amazing service from Alif and the staff, as well as the truly delicious cuisines from all over the world. Best restaurant in the Fairmont and quite possibly the best in Austin."
5,Great Stay at The Fairmount Austin,I was here for a business conference and found the hotel to be really a pleasure to stay in - great location only a few blocks from the nightlife on Rainey Street and great walking/running/biking paths along the water. Enjoyed it thoroughly and would definitely stay again
5,Great weekend getaway!,"For my girlfriend’s birthday we decided to spend the weekend as gold members at Fairmont Austin. It was an incredible experience. The front desk staff, the room, the pool, and the food was all some of the best that we have encountered. Special thanks to Harun Ozdemir for the extra attention he made sure to make our stay and her birthday very special.Robert Jay Connelly."
5,Amazing service,"We had the most fabulous service courtesy of Alif Hornesby in the Revue dining center. Alif was personable and intuitive. He offered thoughtful suggestions with a friendly and professional disposition. The food was amazing, and his extraordinary service level was memorable! Highly recommend!"
5,Amazing experience...excited for @ ALTA ONE,OMG the BEST hotel experience I’ve ever had. So excited to come back to the Fairmont Austin for ALTA ONE later this month!Was lucky to stay one night in September. Never had a better hotel stay. From arrival to departure every single interaction with their hospitality staff was delightful. Easy check in. Super helpful bell services. Jaka the concierge offered 3 excellent tips for some curveball questions.The lobby is a museum. Incredible artwork. Go down early in the morning for a quiet pre-dawn art walk through the lobby. Such a special experience. The design ideas and details are spectacular. Such a cool place to experience.The pool?!? The pool is AMAZING. Alan’s team...Bjanka & Nebojsa were terrific and took care of every need for the rooftop pool crowd. Get the drinks that come in the bag from Rules & Regs. You’ll be the coolest dood at the pool. Loved it!Before my flight I was lucky to have time to use the spa showers. William Hensel’s team is fabulous. Makes you feel like royalty. Special thanks to coordinator Naivi and attendant Andres for getting me in and out swiftly. They made my trip!!So excited to be back in October.
5,Excellent,Stellar customer service!!! Everyone very accommodating and friendly. Great space in the public areas and the size of individual rooms. Nice room lighting with wide windows.Will return again sometime.
5,King Size Room,The hotel was new and the staff was very helpful. The rooms were clean and very quiet. The location within the city was great. The pool area was awesome. The bars and restaurants served great food and drinks and the in room dining was quick good.
5,Great - we will be back,Finally getting round to writing this after an awesome weekend in Austin for ACL 2019. We stayed on the Gold Level of the hotel which had a separate check in and lounge access. Dialy checked us in and looked after us really well during our stay. The hotel itself is great with excellent amenities and a great location. I am reliably informed it is where anyone who is anyone stays when they are in Austin. I even saw 50 cent in the elevator on the way to get breakfast!
5,WGU Graduation Receptions,"Loving the ambiance, the service and friendliness of staff. The receptions were beautiful and elegant. Would stay at a Fairmont in the Future. Everywhwere was clean and staff was helpful. They really go out of their way to treat you top notch."
5,ENA Stay,"Loved everything! 7th floor Bar is the absolute BEST!!! Food was amazing. easy access to the convention center. The views were incredible . Close to 6 street. Comfortable bed, super clean . Everyone was soooo nice."
5,Luxury Stay,"I was impressed with the hotel. The bed was super comfy, the facility is luxurious and the location is awesome. I didn’t expect it to have a connecting bridge to the convention center( which was awesome!). The culinary experience was also top notch. I would stay here over and over again. Now I’ll only look for Fairmont GOLD e experience."
5,Girls Trip,The hotel was just amazing! Beautiful facilities and staff that wanted to meet your every need. The beds and sheets were very comfortable and the Gold Club was AWESOME!!! Bicycles are available as well as a free shuttle to anything within a mile. Everyone was so helpful with both service and recommendations. Very close to great restaurants and other touristy sites. Make sure to eat at Red Ash restaurant.
5,"2019 ENA Conference, Austin, TX","Staying at the Fairmont Austin was fabulous! The hotel is beautiful and clean, with trendy décor and warm, welcoming, friendly people to assist. My husband signed up to be a Gold member and the perks of the 35th floor were so great: the view, the food, the numerous sitting areas and again, the people! Our room was so nice. We had 2 amazingly comfortable queen beds. It was hard to leave the bed in the mornings. My husband took advantage of the gym and pool (stunning!). There is a connecting bridge to the conference center which was a pleasant surprise. The location is convenient to several restaurants and bars. We walked to the Congressional bridge to view the bats. They didn't swarm out into the sky the way we wanted, just swarmed under the bridge but cool to see that and all the people lined up on the bridge and on the bank of the river. We highly recommend staying at the Fairmont Austin!"
5,Wanna Relax in Austin- Fairmont,"Beautiful hotel right in the heart of Austin. It’s the perfect place to stay when you have a conference at the Convention Center (they are connected) or for a staycation in Austin. It is walking distance to great food places and the bars are great at the Fairmont. I went here for the official drink of Austin and had a blast. You should check the place out and spend a few nights here, you’ll see thank me later."
5,Fairmont Austin,AC too loud. Affected our sleep. Centrally located. Beautiful pool. Close to all the activities. Walking distance to amazing restaurants. Great breakfast buffet. There were lot of people for the music festival. Busier than the usual. Would stay at Fairmont again.
4,ACL Fest Weekend,"The hotel was beautiful and the room was spacious and well-stocked. I was disappointed that wifi in room was not free and a friend staying with me had to pay for internet use in the business center. However, it was a great location downtown, A few minutes walk from Rainey St and the food trucks. Also walkable or cheap uber/lyft to 6th street."
5,Best Service Period,The Fairmont has a nice texting feature where you can text the front desk and they can help with whatever you need.From even before I arrived they were attentive and helpful. I had a hard time finding some bags for a Cornhole game and Victor Fioreze went above and beyond to get them for us. I hands down with always stay at a Fairmont if possible especially with staff like Victor setting the bar.
5,Fairmont in Austin Texas is amazing!!,"This hotel was fantastic!! It is in a great location with an amazing view of downtown. A short walk to 6th Street for some great live entertainment and music. I highly recommend walking going over to ""The Container Bar"" Also, the Cafe 605 was a great place up the road from the Fairmont. If you stay in, the restaurants inside the Fairmont are amazing!! Garrison has great food and the guacamole dip at Rules & Regs bar on the 7h floor is outstanding. Do yourself a favor, if you're going to Austin, STAY AT THE FAIRMONT IN AUSTIN!! You won't regret"
5,Amazing Amazing Amazing!!!!,"Not only was the hotel itself gorgeous, but the service was amazing. Upon arrival, I was greeted with the kindest service I've ever recieved from the concierge Monica on the 35th floor. She not only helped me find things to do but helped me my entire stay with the little things I needed for my stay. Then from room to restaurant, the Garrison downstairs offered phenomenal service with the bartender of the evening, Rick who was very kind and created great conversation while he helped me choose the wine I needed for a relaxing night. I was 100% impressed by this hotel and restaurant and would gladly recommend both to anyone visiting Austin. The staff as a whole, from housekeeping to the greeters at the front entrance, made my stay easy, relaxing, stress-free and fun. Thank you guys!"
5,An excellent Fairmont,"This is a beautiful Fairmont Hotel and I would definitely stay here again if I were to return to Austin, Texas. If you can, upgrade to the Faimont gold experience. Fantastic views and it is in an excellent location. Across the street from Rainey Street and walkable to downtown and the State Capital building."
5,"Delightful Service, Fantastically Comfy Rooms and Beds",I love staying at the Fairmont when in Austin. It's in a great location. The staff is super friendly. I love taking advantage of their new luxury spa. The room views aren't bad and the Gold Club is SO worth the upgrade.
4,Business Trip to Austin,"Generally a very good trip at this relatively new and well lit hotel. The rooms are spacious and of high quality and the general facilities including restaurants, gift shop and lobby were excellent. When not overwhelmed service was very good and people were receptive. Hotel is a bit gaudy and looks like a Casino Hotel with air conditions running way too strong. Nice Hotel for a short stay."
5,Beautiful Hotel,Fairmont Austin is a beautiful hotel within blocks of great shopping and eateries. Staff is super friendly and the skyline view pool was a bonus. I would gladly stay at this hotel on any trip to Austin.
5,Great stay,Good position in Downtown Austin. Rooms large and clean. Great pool. Good selection of restaurants.The staff were helpful and professional. Nespresso machines available in the rooms. Excellent coffee served in the coffee bar in the mornings.
5,Excellent hotel,"I stayed six nights for a business meeting and I absolutely loved the Fairmont Austin. The rooms were bright and clean, although my view on the 8th floor was only of a rooftop. The bathrooms were well done, but clearly no women were involved in planning the layout. Why in the world are the trash cans in a cabinet, far from the toilet? It's just terrible if you happen to be a woman who might have her period while traveling. TMI? Maybe, but it's dreadfully inconvenient. The rooms were nicely sound-proofed though. I was leaving just as large groups of teen girls were arriving for the ACL festival and I had no trouble with noise.The hotel staff have been trained very well and are very eager to provide a quality stay for all of their guests. The food in the venues and for room service is excellent. The pool looked incredible and I wish I had added on to my trip so I could have enjoyed it.The location is great, too. Connected to the convention center, walking distance to tons of restaurants, central to everything."
5,"Great place, great location!","Rod, they day bartender at Rules n Regs was the best. Great service, but more importantly, a great person with a wonderful attitude & suggestions about the hotel/city. Really enjoyed speaking with him."
5,World Class Hotel,"I stayed at Fairmont Austin in fall 2019 for a conference. It is a gorgeous property in a great location downtown Austin. The staff is super-helpful. When I realized I had forgotten to bring something, I went to the front desk and they provided it for me at no charge. The lobby bar has nightly musical entertainment and a great atmosphere. I would stay here again."
5,Wonderful Hotel,"Everyone was friendly and really seemed to enjoy their jobs! From the front desk staff, bartenders, and cleaning staff it was a wonderful experience. I would highly recommend this hotel. Just around the corner to some fantastic Austin life!"
4,"Nice newer hotel, Easy drive from the airport, But.....","Clean , newer hotel , full featured. But if you want to get some sleep before 11:00, forget about it! The outside bar area has a live music playing very loud. I was on the 26th floor , can't imagine what the lower floors sounded like."
5,Great Staff and Great Property,"My wife and I have stayed at the Fairmont Austin 6 times for both business and pleasure and have been impressed by the staff each time. Most recently, we attended a conference and the quality of the food was very good."
